District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
YADGIR,Safflower, 2011-12,Rabi       ,982.0,343,0.34928716904277
YADGIR,Safflower, 2012-13,Rabi       ,881.0,484,0.549375709421112
YADGIR,Safflower, 2013-14,Rabi       ,565.0,376,0.665486725663717
YADGIR,Safflower, 2014-15,Rabi       ,559.0,311,0.556350626118068
YADGIR,Safflower, 2015-16,Rabi       ,485.0,130,0.268041237113402
YADGIR,Safflower, 2016-17,Rabi       ,83.0,51,0.614457831325301
YADGIR,Safflower, 2017-18,Rabi       ,68.0,47,0.691176470588235
YADGIR,Safflower, 2018-19,Rabi       ,112.0,62,0.553571428571429
YADGIR,Sannhamp, 2018-19,Whole Year ,1.0,nan,0
YADGIR,Sesamum, 2010-11,Kharif     ,222.0,61,0.274774774774775
YADGIR,Sesamum, 2011-12,Kharif     ,427.0,47,0.110070257611241
YADGIR,Sesamum, 2012-13,Kharif     ,134.0,14,0.104477611940299
YADGIR,Sesamum, 2013-14,Kharif     ,141.0,25,0.177304964539007
YADGIR,Sesamum, 2014-15,Kharif     ,139.0,34,0.244604316546763
YADGIR,Sesamum, 2015-16,Kharif     ,55.0,4,0.0727272727272727
YADGIR,Sesamum, 2016-17,Kharif     ,277.0,59,0.212996389891697
YADGIR,Sesamum, 2017-18,Kharif     ,16.0,43,2.6875
YADGIR,Sesamum, 2018-19,Kharif     ,43.0,27,0.627906976744186
YADGIR,Small millets, 2010-11,Kharif     ,86.0,69,0.802325581395349
YADGIR,Small millets, 2011-12,Kharif     ,46.0,15,0.326086956521739
YADGIR,Small millets, 2012-13,Kharif     ,36.0,11,0.305555555555556
YADGIR,Small millets, 2013-14,Kharif     ,34.0,12,0.352941176470588
YADGIR,Small millets, 2014-15,Kharif     ,55.0,20,0.363636363636364
YADGIR,Small millets, 2015-16,Kharif     ,6.0,2,0.333333333333333
YADGIR,Small millets, 2016-17,Kharif     ,13.0,5,0.384615384615385
YADGIR,Small millets, 2017-18,Kharif     ,161.0,87,0.540372670807453
YADGIR,Small millets, 2018-19,Kharif     ,32.0,18,0.5625
YADGIR,Sugarcane, 2010-11,Whole Year ,135.0,13082,96.9037037037037
YADGIR,Sugarcane, 2011-12,Whole Year ,278.0,25354,91.2014388489209
YADGIR,Sugarcane, 2012-13,Whole Year ,1171.0,97896,83.600341588386
YADGIR,Sugarcane, 2013-14,Whole Year ,1207.0,107785,89.2999171499586
YADGIR,Sugarcane, 2014-15,Whole Year ,862.0,78614,91.199535962877
YADGIR,Sugarcane, 2015-16,Whole Year ,794.0,64116,80.7506297229219
YADGIR,Sugarcane, 2016-17,Whole Year ,945.0,65536,69.3502645502646
YADGIR,Sugarcane, 2017-18,Whole Year ,1216.0,114365,94.0501644736842
YADGIR,Sugarcane, 2018-19,Whole Year ,911.0,77890,85.4994511525796
YADGIR,Sunflower, 2010-11,Kharif     ,8343.0,3189,0.382236605537576
YADGIR,Sunflower, 2010-11,Rabi       ,2640.0,883,0.334469696969697
YADGIR,Sunflower, 2010-11,Summer     ,142.0,70,0.492957746478873
YADGIR,Sunflower, 2011-12,Kharif     ,10967.0,2944,0.268441688702471
YADGIR,Sunflower, 2011-12,Rabi       ,2662.0,577,0.216754320060105
YADGIR,Sunflower, 2011-12,Summer     ,185.0,72,0.389189189189189
YADGIR,Sunflower, 2012-13,Kharif     ,7824.0,2973,0.379984662576687
YADGIR,Sunflower, 2012-13,Rabi       ,4073.0,1625,0.398968819052296
YADGIR,Sunflower, 2012-13,Summer     ,202.0,101,0.5
YADGIR,Sunflower, 2013-14,Kharif     ,9585.0,4580,0.477829942618675
YADGIR,Sunflower, 2013-14,Rabi       ,3670.0,1778,0.484468664850136
YADGIR,Sunflower, 2013-14,Summer     ,583.0,408,0.699828473413379
