,State_Name,District_Name,YEAR,Season,Crop,Area,Production,SUBDIVISION,ANNUAL
8224,Karnataka,CHIKBALLAPUR,2012,Whole Year ,Coriander,142.0,56.0,SOUTH INTERIOR KARNATAKA,877.8
8225,Karnataka,CHIKBALLAPUR,2012,Whole Year ,Dry ginger,15.0,478.0,SOUTH INTERIOR KARNATAKA,877.8
8226,Karnataka,CHIKBALLAPUR,2012,Whole Year ,Garlic,33.0,43.0,SOUTH INTERIOR KARNATAKA,877.8
8227,Karnataka,CHIKBALLAPUR,2012,Whole Year ,Sugarcane,212.0,17723.0,SOUTH INTERIOR KARNATAKA,877.8
8228,Karnataka,CHIKBALLAPUR,2012,Whole Year ,Sweet potato,10.0,155.0,SOUTH INTERIOR KARNATAKA,877.8
8229,Karnataka,CHIKBALLAPUR,2012,Whole Year ,Turmeric,6.0,28.0,SOUTH INTERIOR KARNATAKA,877.8
8230,Karnataka,CHIKMAGALUR,2012,Kharif     ,Arhar/Tur,496.0,351.0,SOUTH INTERIOR KARNATAKA,877.8
8231,Karnataka,CHIKMAGALUR,2012,Kharif     ,Bajra,5.0,5.0,SOUTH INTERIOR KARNATAKA,877.8
8232,Karnataka,CHIKMAGALUR,2012,Kharif     ,Castor seed,245.0,153.0,SOUTH INTERIOR KARNATAKA,877.8
8233,Karnataka,CHIKMAGALUR,2012,Kharif     ,Cotton(lint),1159.0,952.0,SOUTH INTERIOR KARNATAKA,877.8
8234,Karnataka,CHIKMAGALUR,2012,Kharif     ,Cowpea(Lobia),229.0,63.0,SOUTH INTERIOR KARNATAKA,877.8
8235,Karnataka,CHIKMAGALUR,2012,Kharif     ,Dry chillies,2800.0,745.0,SOUTH INTERIOR KARNATAKA,877.8
8236,Karnataka,CHIKMAGALUR,2012,Kharif     ,Groundnut,4501.0,2531.0,SOUTH INTERIOR KARNATAKA,877.8
8237,Karnataka,CHIKMAGALUR,2012,Kharif     ,Horse-gram,2507.0,1165.0,SOUTH INTERIOR KARNATAKA,877.8
8238,Karnataka,CHIKMAGALUR,2012,Kharif     ,Jowar,1939.0,1081.0,SOUTH INTERIOR KARNATAKA,877.8
8239,Karnataka,CHIKMAGALUR,2012,Kharif     ,Maize,17385.0,36120.0,SOUTH INTERIOR KARNATAKA,877.8
8240,Karnataka,CHIKMAGALUR,2012,Kharif     ,Moong(Green Gram),2355.0,242.0,SOUTH INTERIOR KARNATAKA,877.8
8241,Karnataka,CHIKMAGALUR,2012,Kharif     ,Niger seed,119.0,35.0,SOUTH INTERIOR KARNATAKA,877.8
8242,Karnataka,CHIKMAGALUR,2012,Kharif     ,Onion,5327.0,35480.0,SOUTH INTERIOR KARNATAKA,877.8
8243,Karnataka,CHIKMAGALUR,2012,Kharif     ,Other Kharif pulses,2293.0,1680.0,SOUTH INTERIOR KARNATAKA,877.8
8244,Karnataka,CHIKMAGALUR,2012,Kharif     ,Potato,4577.0,19462.0,SOUTH INTERIOR KARNATAKA,877.8
8245,Karnataka,CHIKMAGALUR,2012,Kharif     ,Ragi,38664.0,37723.0,SOUTH INTERIOR KARNATAKA,877.8
8246,Karnataka,CHIKMAGALUR,2012,Kharif     ,Rapeseed &Mustard,19.0,6.0,SOUTH INTERIOR KARNATAKA,877.8
8247,Karnataka,CHIKMAGALUR,2012,Kharif     ,Rice,35282.0,80175.0,SOUTH INTERIOR KARNATAKA,877.8
8248,Karnataka,CHIKMAGALUR,2012,Kharif     ,Sesamum,5598.0,1994.0,SOUTH INTERIOR KARNATAKA,877.8
8249,Karnataka,CHIKMAGALUR,2012,Kharif     ,Small millets,2056.0,830.0,SOUTH INTERIOR KARNATAKA,877.8
8250,Karnataka,CHIKMAGALUR,2012,Kharif     ,Soyabean,5.0,5.0,SOUTH INTERIOR KARNATAKA,877.8
8251,Karnataka,CHIKMAGALUR,2012,Kharif     ,Sunflower,3725.0,1097.0,SOUTH INTERIOR KARNATAKA,877.8
8252,Karnataka,CHIKMAGALUR,2012,Kharif     ,Urad,258.0,29.0,SOUTH INTERIOR KARNATAKA,877.8
8253,Karnataka,CHIKMAGALUR,2012,Rabi       ,Dry chillies,23.0,63.0,SOUTH INTERIOR KARNATAKA,877.8
8254,Karnataka,CHIKMAGALUR,2012,Rabi       ,Gram,8305.0,5191.0,SOUTH INTERIOR KARNATAKA,877.8
8255,Karnataka,CHIKMAGALUR,2012,Rabi       ,Horse-gram,7691.0,3186.0,SOUTH INTERIOR KARNATAKA,877.8
8256,Karnataka,CHIKMAGALUR,2012,Rabi       ,Jowar,6981.0,3913.0,SOUTH INTERIOR KARNATAKA,877.8
8257,Karnataka,CHIKMAGALUR,2012,Rabi       ,Other  Rabi pulses,10.0,5.0,SOUTH INTERIOR KARNATAKA,877.8
8258,Karnataka,CHIKMAGALUR,2012,Rabi       ,Potato,12.0,204.0,SOUTH INTERIOR KARNATAKA,877.8
8259,Karnataka,CHIKMAGALUR,2012,Rabi       ,Sunflower,21.0,6.0,SOUTH INTERIOR KARNATAKA,877.8
8260,Karnataka,CHIKMAGALUR,2012,Summer     ,Cowpea(Lobia),4.0,1.0,SOUTH INTERIOR KARNATAKA,877.8
8261,Karnataka,CHIKMAGALUR,2012,Summer     ,Groundnut,110.0,88.0,SOUTH INTERIOR KARNATAKA,877.8
8262,Karnataka,CHIKMAGALUR,2012,Summer     ,Maize,4.0,14.0,SOUTH INTERIOR KARNATAKA,877.8
8263,Karnataka,CHIKMAGALUR,2012,Summer     ,Onion,7.0,40.0,SOUTH INTERIOR KARNATAKA,877.8
8264,Karnataka,CHIKMAGALUR,2012,Summer     ,Rice,2708.0,7298.0,SOUTH INTERIOR KARNATAKA,877.8
8265,Karnataka,CHIKMAGALUR,2012,Whole Year ,Arecanut,26470.0,137971.0,SOUTH INTERIOR KARNATAKA,877.8
8266,Karnataka,CHIKMAGALUR,2012,Whole Year ,Black pepper,7649.0,21657.0,SOUTH INTERIOR KARNATAKA,877.8
8267,Karnataka,CHIKMAGALUR,2012,Whole Year ,Cardamom,2127.0,301.0,SOUTH INTERIOR KARNATAKA,877.8
8268,Karnataka,CHIKMAGALUR,2012,Whole Year ,Cashewnut,213.0,171.0,SOUTH INTERIOR KARNATAKA,877.8
8269,Karnataka,CHIKMAGALUR,2012,Whole Year ,Coconut ,42261.0,230446.0,SOUTH INTERIOR KARNATAKA,877.8
8270,Karnataka,CHIKMAGALUR,2012,Whole Year ,Coriander,364.0,156.0,SOUTH INTERIOR KARNATAKA,877.8
8271,Karnataka,CHIKMAGALUR,2012,Whole Year ,Dry ginger,458.0,13884.0,SOUTH INTERIOR KARNATAKA,877.8
8272,Karnataka,CHIKMAGALUR,2012,Whole Year ,Sugarcane,1532.0,85869.0,SOUTH INTERIOR KARNATAKA,877.8
8273,Karnataka,CHIKMAGALUR,2012,Whole Year ,Sweet potato,128.0,1985.0,SOUTH INTERIOR KARNATAKA,877.8
8274,Karnataka,CHIKMAGALUR,2012,Whole Year ,Tapioca,14.0,148.0,SOUTH INTERIOR KARNATAKA,877.8
8275,Karnataka,CHIKMAGALUR,2012,Whole Year ,Tobacco,16.0,10.0,SOUTH INTERIOR KARNATAKA,877.8
8276,Karnataka,CHIKMAGALUR,2012,Whole Year ,Turmeric,13.0,61.0,SOUTH INTERIOR KARNATAKA,877.8
8277,Karnataka,CHITRADURGA,2012,Kharif     ,Arhar/Tur,6382.0,4165.0,SOUTH INTERIOR KARNATAKA,877.8
8278,Karnataka,CHITRADURGA,2012,Kharif     ,Bajra,1330.0,699.0,SOUTH INTERIOR KARNATAKA,877.8
8279,Karnataka,CHITRADURGA,2012,Kharif     ,Castor seed,777.0,576.0,SOUTH INTERIOR KARNATAKA,877.8
8280,Karnataka,CHITRADURGA,2012,Kharif     ,Cotton(lint),17637.0,25526.0,SOUTH INTERIOR KARNATAKA,877.8
8281,Karnataka,CHITRADURGA,2012,Kharif     ,Cowpea(Lobia),406.0,280.0,SOUTH INTERIOR KARNATAKA,877.8
8282,Karnataka,CHITRADURGA,2012,Kharif     ,Dry chillies,1139.0,240.0,SOUTH INTERIOR KARNATAKA,877.8
8283,Karnataka,CHITRADURGA,2012,Kharif     ,Groundnut,71002.0,41415.0,SOUTH INTERIOR KARNATAKA,877.8
8284,Karnataka,CHITRADURGA,2012,Kharif     ,Horse-gram,4466.0,2393.0,SOUTH INTERIOR KARNATAKA,877.8
8285,Karnataka,CHITRADURGA,2012,Kharif     ,Jowar,5536.0,7063.0,SOUTH INTERIOR KARNATAKA,877.8
8286,Karnataka,CHITRADURGA,2012,Kharif     ,Maize,95948.0,221861.0,SOUTH INTERIOR KARNATAKA,877.8
8287,Karnataka,CHITRADURGA,2012,Kharif     ,Moong(Green Gram),7653.0,800.0,SOUTH INTERIOR KARNATAKA,877.8
8288,Karnataka,CHITRADURGA,2012,Kharif     ,Niger seed,81.0,19.0,SOUTH INTERIOR KARNATAKA,877.8
8289,Karnataka,CHITRADURGA,2012,Kharif     ,Onion,11592.0,63696.0,SOUTH INTERIOR KARNATAKA,877.8
8290,Karnataka,CHITRADURGA,2012,Kharif     ,Other Kharif pulses,1734.0,2683.0,SOUTH INTERIOR KARNATAKA,877.8
8291,Karnataka,CHITRADURGA,2012,Kharif     ,Ragi,45272.0,51137.0,SOUTH INTERIOR KARNATAKA,877.8
8292,Karnataka,CHITRADURGA,2012,Kharif     ,Rapeseed &Mustard,82.0,24.0,SOUTH INTERIOR KARNATAKA,877.8
8293,Karnataka,CHITRADURGA,2012,Kharif     ,Rice,2864.0,6470.0,SOUTH INTERIOR KARNATAKA,877.8
8294,Karnataka,CHITRADURGA,2012,Kharif     ,Sesamum,2072.0,569.0,SOUTH INTERIOR KARNATAKA,877.8
8295,Karnataka,CHITRADURGA,2012,Kharif     ,Small millets,6589.0,2253.0,SOUTH INTERIOR KARNATAKA,877.8
8296,Karnataka,CHITRADURGA,2012,Kharif     ,Sunflower,32354.0,15245.0,SOUTH INTERIOR KARNATAKA,877.8
8297,Karnataka,CHITRADURGA,2012,Kharif     ,Urad,5.0,2.0,SOUTH INTERIOR KARNATAKA,877.8
8298,Karnataka,CHITRADURGA,2012,Rabi       ,Cotton(lint),1785.0,2204.0,SOUTH INTERIOR KARNATAKA,877.8
8299,Karnataka,CHITRADURGA,2012,Rabi       ,Cowpea(Lobia),22.0,7.0,SOUTH INTERIOR KARNATAKA,877.8
8300,Karnataka,CHITRADURGA,2012,Rabi       ,Dry chillies,79.0,216.0,SOUTH INTERIOR KARNATAKA,877.8
8301,Karnataka,CHITRADURGA,2012,Rabi       ,Gram,23213.0,10607.0,SOUTH INTERIOR KARNATAKA,877.8
8302,Karnataka,CHITRADURGA,2012,Rabi       ,Horse-gram,6080.0,1715.0,SOUTH INTERIOR KARNATAKA,877.8
8303,Karnataka,CHITRADURGA,2012,Rabi       ,Jowar,15340.0,10726.0,SOUTH INTERIOR KARNATAKA,877.8
8304,Karnataka,CHITRADURGA,2012,Rabi       ,Maize,4631.0,12745.0,SOUTH INTERIOR KARNATAKA,877.8
8305,Karnataka,CHITRADURGA,2012,Rabi       ,Onion,158.0,1034.0,SOUTH INTERIOR KARNATAKA,877.8
8306,Karnataka,CHITRADURGA,2012,Rabi       ,Ragi,284.0,366.0,SOUTH INTERIOR KARNATAKA,877.8
8307,Karnataka,CHITRADURGA,2012,Rabi       ,Rice,273.0,668.0,SOUTH INTERIOR KARNATAKA,877.8
8308,Karnataka,CHITRADURGA,2012,Rabi       ,Safflower,204.0,76.0,SOUTH INTERIOR KARNATAKA,877.8
8309,Karnataka,CHITRADURGA,2012,Rabi       ,Sunflower,18259.0,7858.0,SOUTH INTERIOR KARNATAKA,877.8
8310,Karnataka,CHITRADURGA,2012,Rabi       ,Wheat,185.0,163.0,SOUTH INTERIOR KARNATAKA,877.8
8311,Karnataka,CHITRADURGA,2012,Summer     ,Cowpea(Lobia),12.0,4.0,SOUTH INTERIOR KARNATAKA,877.8
8312,Karnataka,CHITRADURGA,2012,Summer     ,Dry chillies,18.0,51.0,SOUTH INTERIOR KARNATAKA,877.8
8313,Karnataka,CHITRADURGA,2012,Summer     ,Groundnut,3551.0,3799.0,SOUTH INTERIOR KARNATAKA,877.8
8314,Karnataka,CHITRADURGA,2012,Summer     ,Jowar,153.0,146.0,SOUTH INTERIOR KARNATAKA,877.8
8315,Karnataka,CHITRADURGA,2012,Summer     ,Maize,1267.0,3097.0,SOUTH INTERIOR KARNATAKA,877.8
8316,Karnataka,CHITRADURGA,2012,Summer     ,Onion,141.0,800.0,SOUTH INTERIOR KARNATAKA,877.8
8317,Karnataka,CHITRADURGA,2012,Summer     ,Ragi,1613.0,2283.0,SOUTH INTERIOR KARNATAKA,877.8
8318,Karnataka,CHITRADURGA,2012,Summer     ,Rice,410.0,849.0,SOUTH INTERIOR KARNATAKA,877.8
8319,Karnataka,CHITRADURGA,2012,Summer     ,Sunflower,475.0,464.0,SOUTH INTERIOR KARNATAKA,877.8
8320,Karnataka,CHITRADURGA,2012,Whole Year ,Arecanut,17251.0,138455.0,SOUTH INTERIOR KARNATAKA,877.8
8321,Karnataka,CHITRADURGA,2012,Whole Year ,Cashewnut,4.0,3.0,SOUTH INTERIOR KARNATAKA,877.8
8322,Karnataka,CHITRADURGA,2012,Whole Year ,Coconut ,42526.0,571181.0,SOUTH INTERIOR KARNATAKA,877.8
8323,Karnataka,CHITRADURGA,2012,Whole Year ,Coriander,48.0,19.0,SOUTH INTERIOR KARNATAKA,877.8
8324,Karnataka,CHITRADURGA,2012,Whole Year ,Sugarcane,37.0,3093.0,SOUTH INTERIOR KARNATAKA,877.8
8325,Karnataka,CHITRADURGA,2012,Whole Year ,Tobacco,165.0,103.0,SOUTH INTERIOR KARNATAKA,877.8
8326,Karnataka,HASSAN,2012,Kharif     ,Arhar/Tur,1831.0,612.0,SOUTH INTERIOR KARNATAKA,877.8
8327,Karnataka,HASSAN,2012,Kharif     ,Bajra,43.0,45.0,SOUTH INTERIOR KARNATAKA,877.8
8328,Karnataka,HASSAN,2012,Kharif     ,Castor seed,909.0,459.0,SOUTH INTERIOR KARNATAKA,877.8
8329,Karnataka,HASSAN,2012,Kharif     ,Cotton(lint),64.0,147.0,SOUTH INTERIOR KARNATAKA,877.8
8330,Karnataka,HASSAN,2012,Kharif     ,Cowpea(Lobia),13387.0,1908.0,SOUTH INTERIOR KARNATAKA,877.8
8331,Karnataka,HASSAN,2012,Kharif     ,Dry chillies,831.0,762.0,SOUTH INTERIOR KARNATAKA,877.8
8332,Karnataka,HASSAN,2012,Kharif     ,Groundnut,552.0,310.0,SOUTH INTERIOR KARNATAKA,877.8
8333,Karnataka,HASSAN,2012,Kharif     ,Horse-gram,4079.0,1259.0,SOUTH INTERIOR KARNATAKA,877.8
8334,Karnataka,HASSAN,2012,Kharif     ,Jowar,2526.0,1212.0,SOUTH INTERIOR KARNATAKA,877.8
8335,Karnataka,HASSAN,2012,Kharif     ,Maize,64465.0,169333.0,SOUTH INTERIOR KARNATAKA,877.8
8336,Karnataka,HASSAN,2012,Kharif     ,Moong(Green Gram),12390.0,518.0,SOUTH INTERIOR KARNATAKA,877.8
8337,Karnataka,HASSAN,2012,Kharif     ,Niger seed,2556.0,458.0,SOUTH INTERIOR KARNATAKA,877.8
8338,Karnataka,HASSAN,2012,Kharif     ,Onion,82.0,435.0,SOUTH INTERIOR KARNATAKA,877.8
8339,Karnataka,HASSAN,2012,Kharif     ,Other Kharif pulses,6520.0,3085.0,SOUTH INTERIOR KARNATAKA,877.8
8340,Karnataka,HASSAN,2012,Kharif     ,Potato,16245.0,84062.0,SOUTH INTERIOR KARNATAKA,877.8
8341,Karnataka,HASSAN,2012,Kharif     ,Ragi,64850.0,66290.0,SOUTH INTERIOR KARNATAKA,877.8
8342,Karnataka,HASSAN,2012,Kharif     ,Rapeseed &Mustard,165.0,49.0,SOUTH INTERIOR KARNATAKA,877.8
8343,Karnataka,HASSAN,2012,Kharif     ,Rice,48265.0,105184.0,SOUTH INTERIOR KARNATAKA,877.8
8344,Karnataka,HASSAN,2012,Kharif     ,Sesamum,3450.0,603.0,SOUTH INTERIOR KARNATAKA,877.8
8345,Karnataka,HASSAN,2012,Kharif     ,Small millets,560.0,220.0,SOUTH INTERIOR KARNATAKA,877.8
8346,Karnataka,HASSAN,2012,Kharif     ,Sunflower,1125.0,360.0,SOUTH INTERIOR KARNATAKA,877.8
8347,Karnataka,HASSAN,2012,Kharif     ,Urad,2909.0,144.0,SOUTH INTERIOR KARNATAKA,877.8
8348,Karnataka,HASSAN,2012,Rabi       ,Cowpea(Lobia),821.0,250.0,SOUTH INTERIOR KARNATAKA,877.8
8349,Karnataka,HASSAN,2012,Rabi       ,Dry chillies,532.0,2215.0,SOUTH INTERIOR KARNATAKA,877.8
8350,Karnataka,HASSAN,2012,Rabi       ,Gram,1288.0,653.0,SOUTH INTERIOR KARNATAKA,877.8
8351,Karnataka,HASSAN,2012,Rabi       ,Horse-gram,5762.0,1620.0,SOUTH INTERIOR KARNATAKA,877.8
8352,Karnataka,HASSAN,2012,Rabi       ,Jowar,185.0,89.0,SOUTH INTERIOR KARNATAKA,877.8
8353,Karnataka,HASSAN,2012,Rabi       ,Maize,5437.0,15526.0,SOUTH INTERIOR KARNATAKA,877.8
8354,Karnataka,HASSAN,2012,Rabi       ,Other  Rabi pulses,759.0,324.0,SOUTH INTERIOR KARNATAKA,877.8
8355,Karnataka,HASSAN,2012,Rabi       ,Ragi,9514.0,6001.0,SOUTH INTERIOR KARNATAKA,877.8
8356,Karnataka,HASSAN,2012,Rabi       ,Rice,26.0,67.0,SOUTH INTERIOR KARNATAKA,877.8
8357,Karnataka,HASSAN,2012,Rabi       ,Sunflower,19.0,9.0,SOUTH INTERIOR KARNATAKA,877.8
8358,Karnataka,HASSAN,2012,Rabi       ,Urad,3.0,2.0,SOUTH INTERIOR KARNATAKA,877.8
8359,Karnataka,HASSAN,2012,Summer     ,Cowpea(Lobia),123.0,44.0,SOUTH INTERIOR KARNATAKA,877.8
8360,Karnataka,HASSAN,2012,Summer     ,Dry chillies,561.0,2859.0,SOUTH INTERIOR KARNATAKA,877.8
8361,Karnataka,HASSAN,2012,Summer     ,Groundnut,104.0,128.0,SOUTH INTERIOR KARNATAKA,877.8
8362,Karnataka,HASSAN,2012,Summer     ,Maize,232.0,668.0,SOUTH INTERIOR KARNATAKA,877.8
8363,Karnataka,HASSAN,2012,Summer     ,Ragi,111.0,166.0,SOUTH INTERIOR KARNATAKA,877.8
8364,Karnataka,HASSAN,2012,Summer     ,Rice,1003.0,2529.0,SOUTH INTERIOR KARNATAKA,877.8
8365,Karnataka,HASSAN,2012,Whole Year ,Arecanut,4598.0,33161.0,SOUTH INTERIOR KARNATAKA,877.8
8366,Karnataka,HASSAN,2012,Whole Year ,Black pepper,4165.0,12123.0,SOUTH INTERIOR KARNATAKA,877.8
8367,Karnataka,HASSAN,2012,Whole Year ,Cardamom,7608.0,670.0,SOUTH INTERIOR KARNATAKA,877.8
8368,Karnataka,HASSAN,2012,Whole Year ,Cashewnut,24.0,19.0,SOUTH INTERIOR KARNATAKA,877.8
8369,Karnataka,HASSAN,2012,Whole Year ,Coconut ,63056.0,620821.0,SOUTH INTERIOR KARNATAKA,877.8
8370,Karnataka,HASSAN,2012,Whole Year ,Coriander,22.0,9.0,SOUTH INTERIOR KARNATAKA,877.8
8371,Karnataka,HASSAN,2012,Whole Year ,Dry ginger,4899.0,156073.0,SOUTH INTERIOR KARNATAKA,877.8
8372,Karnataka,HASSAN,2012,Whole Year ,Garlic,17.0,22.0,SOUTH INTERIOR KARNATAKA,877.8
8373,Karnataka,HASSAN,2012,Whole Year ,Sugarcane,2428.0,182221.0,SOUTH INTERIOR KARNATAKA,877.8
8374,Karnataka,HASSAN,2012,Whole Year ,Sweet potato,25.0,388.0,SOUTH INTERIOR KARNATAKA,877.8
8375,Karnataka,HASSAN,2012,Whole Year ,Tapioca,57.0,602.0,SOUTH INTERIOR KARNATAKA,877.8
8376,Karnataka,HASSAN,2012,Whole Year ,Tobacco,14688.0,14149.0,SOUTH INTERIOR KARNATAKA,877.8
8377,Karnataka,HASSAN,2012,Whole Year ,Turmeric,278.0,1305.0,SOUTH INTERIOR KARNATAKA,877.8
8378,Karnataka,KODAGU,2012,Kharif     ,Cowpea(Lobia),6.0,2.0,SOUTH INTERIOR KARNATAKA,877.8
8379,Karnataka,KODAGU,2012,Kharif     ,Groundnut,1.0,1.0,SOUTH INTERIOR KARNATAKA,877.8
8380,Karnataka,KODAGU,2012,Kharif     ,Jowar,1.0,1.0,SOUTH INTERIOR KARNATAKA,877.8
8381,Karnataka,KODAGU,2012,Kharif     ,Maize,3880.0,17420.0,SOUTH INTERIOR KARNATAKA,877.8
8382,Karnataka,KODAGU,2012,Kharif     ,Potato,7.0,45.0,SOUTH INTERIOR KARNATAKA,877.8
8383,Karnataka,KODAGU,2012,Kharif     ,Ragi,12.0,10.0,SOUTH INTERIOR KARNATAKA,877.8
8384,Karnataka,KODAGU,2012,Kharif     ,Rice,31281.0,77621.0,SOUTH INTERIOR KARNATAKA,877.8
8385,Karnataka,KODAGU,2012,Kharif     ,Sunflower,4.0,2.0,SOUTH INTERIOR KARNATAKA,877.8
8386,Karnataka,KODAGU,2012,Summer     ,Cowpea(Lobia),35.0,13.0,SOUTH INTERIOR KARNATAKA,877.8
8387,Karnataka,KODAGU,2012,Summer     ,Dry chillies,184.0,520.0,SOUTH INTERIOR KARNATAKA,877.8
8388,Karnataka,KODAGU,2012,Summer     ,Maize,25.0,86.0,SOUTH INTERIOR KARNATAKA,877.8
8389,Karnataka,KODAGU,2012,Summer     ,Rice,85.0,156.0,SOUTH INTERIOR KARNATAKA,877.8
8390,Karnataka,KODAGU,2012,Whole Year ,Arecanut,3877.0,31117.0,SOUTH INTERIOR KARNATAKA,877.8
8391,Karnataka,KODAGU,2012,Whole Year ,Black pepper,10797.0,25333.0,SOUTH INTERIOR KARNATAKA,877.8
8392,Karnataka,KODAGU,2012,Whole Year ,Cardamom,8326.0,478.0,SOUTH INTERIOR KARNATAKA,877.8
8393,Karnataka,KODAGU,2012,Whole Year ,Cashewnut,1975.0,2131.0,SOUTH INTERIOR KARNATAKA,877.8
8394,Karnataka,KODAGU,2012,Whole Year ,Coconut ,1602.0,15773.0,SOUTH INTERIOR KARNATAKA,877.8
8395,Karnataka,KODAGU,2012,Whole Year ,Dry ginger,1298.0,37985.0,SOUTH INTERIOR KARNATAKA,877.8
8396,Karnataka,KODAGU,2012,Whole Year ,Sweet potato,15.0,233.0,SOUTH INTERIOR KARNATAKA,877.8
8397,Karnataka,KODAGU,2012,Whole Year ,Tapioca,130.0,1063.0,SOUTH INTERIOR KARNATAKA,877.8
8398,Karnataka,KODAGU,2012,Whole Year ,Tobacco,127.0,80.0,SOUTH INTERIOR KARNATAKA,877.8
8399,Karnataka,KOLAR,2012,Kharif     ,Arhar/Tur,3829.0,4420.0,SOUTH INTERIOR KARNATAKA,877.8
8400,Karnataka,KOLAR,2012,Kharif     ,Castor seed,104.0,65.0,SOUTH INTERIOR KARNATAKA,877.8
8401,Karnataka,KOLAR,2012,Kharif     ,Cowpea(Lobia),1200.0,1754.0,SOUTH INTERIOR KARNATAKA,877.8
8402,Karnataka,KOLAR,2012,Kharif     ,Dry chillies,272.0,249.0,SOUTH INTERIOR KARNATAKA,877.8
8403,Karnataka,KOLAR,2012,Kharif     ,Groundnut,10401.0,6640.0,SOUTH INTERIOR KARNATAKA,877.8
8404,Karnataka,KOLAR,2012,Kharif     ,Horse-gram,248.0,204.0,SOUTH INTERIOR KARNATAKA,877.8
8405,Karnataka,KOLAR,2012,Kharif     ,Maize,420.0,1077.0,SOUTH INTERIOR KARNATAKA,877.8
8406,Karnataka,KOLAR,2012,Kharif     ,Niger seed,164.0,39.0,SOUTH INTERIOR KARNATAKA,877.8
8407,Karnataka,KOLAR,2012,Kharif     ,Onion,180.0,956.0,SOUTH INTERIOR KARNATAKA,877.8
8408,Karnataka,KOLAR,2012,Kharif     ,Other Kharif pulses,7152.0,21382.0,SOUTH INTERIOR KARNATAKA,877.8
8409,Karnataka,KOLAR,2012,Kharif     ,Ragi,57079.0,137406.0,SOUTH INTERIOR KARNATAKA,877.8
8410,Karnataka,KOLAR,2012,Kharif     ,Rapeseed &Mustard,289.0,85.0,SOUTH INTERIOR KARNATAKA,877.8
8411,Karnataka,KOLAR,2012,Kharif     ,Rice,3909.0,8552.0,SOUTH INTERIOR KARNATAKA,877.8
8412,Karnataka,KOLAR,2012,Kharif     ,Sesamum,256.0,83.0,SOUTH INTERIOR KARNATAKA,877.8
8413,Karnataka,KOLAR,2012,Kharif     ,Small millets,70.0,34.0,SOUTH INTERIOR KARNATAKA,877.8
8414,Karnataka,KOLAR,2012,Rabi       ,Cowpea(Lobia),14.0,5.0,SOUTH INTERIOR KARNATAKA,877.8
8415,Karnataka,KOLAR,2012,Rabi       ,Dry chillies,246.0,672.0,SOUTH INTERIOR KARNATAKA,877.8
8416,Karnataka,KOLAR,2012,Rabi       ,Gram,15.0,10.0,SOUTH INTERIOR KARNATAKA,877.8
8417,Karnataka,KOLAR,2012,Rabi       ,Horse-gram,7223.0,3445.0,SOUTH INTERIOR KARNATAKA,877.8
8418,Karnataka,KOLAR,2012,Rabi       ,Maize,77.0,233.0,SOUTH INTERIOR KARNATAKA,877.8
8419,Karnataka,KOLAR,2012,Rabi       ,Onion,55.0,360.0,SOUTH INTERIOR KARNATAKA,877.8
8420,Karnataka,KOLAR,2012,Rabi       ,Potato,3055.0,70043.0,SOUTH INTERIOR KARNATAKA,877.8
8421,Karnataka,KOLAR,2012,Rabi       ,Ragi,76.0,110.0,SOUTH INTERIOR KARNATAKA,877.8
8422,Karnataka,KOLAR,2012,Summer     ,Dry chillies,275.0,397.0,SOUTH INTERIOR KARNATAKA,877.8
8423,Karnataka,KOLAR,2012,Summer     ,Groundnut,7.0,6.0,SOUTH INTERIOR KARNATAKA,877.8
8424,Karnataka,KOLAR,2012,Summer     ,Maize,168.0,577.0,SOUTH INTERIOR KARNATAKA,877.8
8425,Karnataka,KOLAR,2012,Summer     ,Onion,76.0,431.0,SOUTH INTERIOR KARNATAKA,877.8
8426,Karnataka,KOLAR,2012,Summer     ,Potato,350.0,7632.0,SOUTH INTERIOR KARNATAKA,877.8
8427,Karnataka,KOLAR,2012,Summer     ,Ragi,180.0,270.0,SOUTH INTERIOR KARNATAKA,877.8
8428,Karnataka,KOLAR,2012,Summer     ,Rice,66.0,155.0,SOUTH INTERIOR KARNATAKA,877.8
8429,Karnataka,KOLAR,2012,Summer     ,Sunflower,4.0,4.0,SOUTH INTERIOR KARNATAKA,877.8
8430,Karnataka,KOLAR,2012,Whole Year ,Cashewnut,1515.0,2151.0,SOUTH INTERIOR KARNATAKA,877.8
8431,Karnataka,KOLAR,2012,Whole Year ,Coconut ,2805.0,27617.0,SOUTH INTERIOR KARNATAKA,877.8
8432,Karnataka,KOLAR,2012,Whole Year ,Coriander,5.0,2.0,SOUTH INTERIOR KARNATAKA,877.8
8433,Karnataka,KOLAR,2012,Whole Year ,Sugarcane,95.0,7942.0,SOUTH INTERIOR KARNATAKA,877.8
8434,Karnataka,MANDYA,2012,Kharif     ,Arhar/Tur,1748.0,531.0,SOUTH INTERIOR KARNATAKA,877.8
8435,Karnataka,MANDYA,2012,Kharif     ,Castor seed,694.0,433.0,SOUTH INTERIOR KARNATAKA,877.8
8436,Karnataka,MANDYA,2012,Kharif     ,Cowpea(Lobia),7223.0,3760.0,SOUTH INTERIOR KARNATAKA,877.8
8437,Karnataka,MANDYA,2012,Kharif     ,Dry chillies,88.0,81.0,SOUTH INTERIOR KARNATAKA,877.8
