Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
,,Rabi       ,307,1030,3.35504885993485
,,Summer     ,174,653,3.75287356321839
,,Total,2160,8475,3.92361111111111
, 2018-19,Kharif     ,2470,5399,2.18582995951417
,,Rabi       ,391,1326,3.39130434782609
,,Summer     ,465,1602,3.44516129032258
,,Total,3326,8327,2.50360793746242
Total - Maize,,,30160,112854,3.74184350132626
Moong(Green Gram),,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,85,19,0.223529411764706
, 2008-09,Kharif     ,80,11,0.1375
, 2009-10,Kharif     ,68,8,0.117647058823529
, 2010-11,Kharif     ,8,2,0.25
, 2011-12,Kharif     ,19,5,0.263157894736842
, 2012-13,Kharif     ,38,12,0.31578947368421
, 2013-14,Kharif     ,7,2,0.285714285714286
, 2014-15,Kharif     ,6,1,0.166666666666667
, 2015-16,Kharif     ,1,,0
, 2016-17,Kharif     ,1,,0
, 2017-18,Kharif     ,85,28,0.329411764705882
, 2018-19,Kharif     ,20,6,0.3
Total - Moong(Green Gram),,,418,94,0.22488038277512
Niger seed,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,1034,383,0.370406189555126
, 2008-09,Kharif     ,1309,416,0.317799847211612
, 2009-10,Kharif     ,1418,434,0.306064880112835
, 2010-11,Kharif     ,967,291,0.300930713547053
, 2011-12,Kharif     ,916,249,0.271834061135371
, 2012-13,Kharif     ,617,148,0.239870340356564
, 2013-14,Kharif     ,975,213,0.218461538461538
, 2014-15,Kharif     ,579,152,0.262521588946459
, 2015-16,Kharif     ,605,99,0.163636363636364
, 2016-17,Kharif     ,244,38,0.155737704918033
, 2017-18,Kharif     ,311,67,0.215434083601286
, 2018-19,Kharif     ,11,2,0.181818181818182
Total - Niger seed,,,8986,2492,0.277320275984865
Onion,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,2,12,6
, 2008-09,Kharif     ,23,119,5.17391304347826
, 2009-10,Kharif     ,20,71,3.55
, 2010-11,Kharif     ,5,31,6.2
, 2011-12,Kharif     ,30,148,4.93333333333333
, 2012-13,Kharif     ,10,53,5.3
, 2013-14,Kharif     ,5,33,6.6
, 2014-15,Kharif     ,7,36,5.14285714285714
, 2015-16,Kharif     ,13,57,4.38461538461539
, 2016-17,Kharif     ,16,115,7.1875
, 2017-18,Kharif     ,20,221,11.05
, 2018-19,Kharif     ,1,8,8
Total - Onion,,,152,904,5.94736842105263
Other  Rabi pulses,,,,,
 1.RAMANAGARA, 2007-08,Rabi       ,10,4,0.4
, 2008-09,Rabi       ,45,17,0.377777777777778
, 2009-10,Rabi       ,22,9,0.409090909090909
, 2010-11,Rabi       ,18,7,0.388888888888889
, 2011-12,Rabi       ,61,57,0.934426229508197
, 2012-13,Rabi       ,39,18,0.461538461538462
, 2013-14,Rabi       ,109,87,0.798165137614679
, 2014-15,Rabi       ,76,58,0.763157894736842
, 2015-16,Rabi       ,48,32,0.666666666666667
, 2016-17,Rabi       ,6,,0
, 2017-18,Rabi       ,7,6,0.857142857142857
, 2018-19,Rabi       ,8,6,0.75
Total - Other  Rabi pulses,,,449,301,0.670378619153675
Other Kharif pulses,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,7611,7706,1.01248193404283
, 2008-09,Kharif     ,7808,7849,1.00525102459016
, 2009-10,Kharif     ,8212,7015,0.854237700925475
, 2010-11,Kharif     ,5391,3938,0.730476720460026
, 2011-12,Kharif     ,3709,5342,1.44028039902939
, 2012-13,Kharif     ,2106,1765,0.838081671415005
, 2013-14,Kharif     ,5852,6088,1.04032809295967
, 2014-15,Kharif     ,5626,7958,1.4145040881621
, 2015-16,Kharif     ,5742,13779,2.39968652037618
, 2016-17,Kharif     ,5720,5352,0.935664335664336
, 2017-18,Kharif     ,6319,6699,1.06013609748378
, 2018-19,Kharif     ,948,641,0.676160337552743
Total - Other Kharif pulses,,,65044,74132,1.13972080437857
Peas & beans (Pulses),,,,,
 1.RAMANAGARA, 2010-11,Kharif     ,139,435,3.1294964028777
,,Rabi       ,6,43,7.16666666666667
,,Summer     ,3,26,8.66666666666667
,,Total,148,504,3.40540540540541
, 2011-12,Kharif     ,26,232,8.92307692307692
,,Rabi       ,4,38,9.5
,,Summer     ,1,9,9
,,Total,31,279,9
Total - Peas & beans (Pulses),,,179,783,4.37430167597765
Potato,,,,,
 1.RAMANAGARA, 2013-14,Kharif     ,4,26,6.5
, 2014-15,Kharif     ,12,74,6.16666666666667
, 2015-16,Kharif     ,7,28,4
, 2016-17,Kharif     ,7,69,9.85714285714286
, 2018-19,Kharif     ,1,8,8
Total - Potato,,,31,205,6.61290322580645
Ragi,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,74200,164366,2.21517520215633
,,Rabi       ,33,71,2.15151515151515
,,Summer     ,173,359,2.07514450867052
,,Total,74406,164796,2.21482138537215
, 2008-09,Kharif     ,78025,137659,1.76429349567446
,,Rabi       ,11,23,2.09090909090909
,,Summer     ,178,354,1.98876404494382
,,Total,78214,138036,1.76485028255811
, 2009-10,Kharif     ,76469,138869,1.81601694804431
,,Rabi       ,25,59,2.36
,,Summer     ,278,522,1.87769784172662
,,Total,76772,139450,1.81641744385974
, 2010-11,Kharif     ,72967,165230,2.26444831225074
,,Rabi       ,67,139,2.07462686567164
,,Summer     ,440,861,1.95681818181818
,,Total,73474,166230,2.2624329694858
, 2011-12,Kharif     ,70613,165450,2.34305297891323
,,Rabi       ,10,20,2
,,Summer     ,335,645,1.92537313432836
,,Total,70958,166115,2.34103272358296
, 2012-13,Kharif     ,62037,127654,2.0577074971388
,,Rabi       ,1,1,1
,,Summer     ,288,431,1.49652777777778
,,Total,62326,128086,2.05509739113692
, 2013-14,Kharif     ,69955,175912,2.51464512901151
,,Rabi       ,4,6,1.5
,,Summer     ,330,648,1.96363636363636
,,Total,70289,176566,2.51200045526327
, 2014-15,Kharif     ,69083,136049,1.96935570256069
,,Rabi       ,25,41,1.64
,,Summer     ,503,896,1.78131212723658
,,Total,69611,136986,1.96787863987014
, 2015-16,Kharif     ,70105,129670,1.84965409029313
,,Rabi       ,59,100,1.69491525423729
,,Summer     ,201,344,1.71144278606965
,,Total,70365,130114,1.84912953883323
, 2016-17,Kharif     ,66422,46568,0.701093011351661
,,Rabi       ,1,1,1
,,Summer     ,168,304,1.80952380952381
,,Total,66591,46873,0.703893919598745
, 2017-18,Kharif     ,73600,182072,2.47380434782609
,,Rabi       ,74,118,1.59459459459459
,,Summer     ,173,301,1.73988439306358
,,Total,73847,182491,2.47120397578778
, 2018-19,Kharif     ,50031,84175,1.68245687673642
,,Rabi       ,124,172,1.38709677419355
,,Summer     ,153,274,1.79084967320261
,,Total,50308,84621,1.68205851951976
Total - Ragi,,,837161,1660364,1.98332698250396
Rapeseed &Mustard,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,547,229,0.418647166361974
, 2008-09,Rabi       ,768,322,0.419270833333333
, 2009-10,Rabi       ,1427,393,0.275402943237561
, 2010-11,Rabi       ,610,274,0.449180327868853
, 2011-12,Rabi       ,593,146,0.246205733558179
, 2012-13,Kharif     ,368,91,0.247282608695652
, 2013-14,Kharif     ,565,136,0.24070796460177
, 2014-15,Kharif     ,387,102,0.263565891472868
, 2015-16,Kharif     ,366,78,0.213114754098361
, 2016-17,Kharif     ,377,68,0.180371352785146
, 2017-18,Kharif     ,335,37,0.11044776119403
, 2018-19,Kharif     ,2,,0
Total - Rapeseed &Mustard,,,6345,1876,0.295665878644602
Rice,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,5784,15901,2.74913554633472
,,Summer     ,290,905,3.12068965517241
,,Total,6074,16806,2.76687520579519
, 2008-09,Kharif     ,6252,16531,2.64411388355726
,,Summer     ,360,1130,3.13888888888889
,,Total,6612,17661,2.67105263157895
, 2009-10,Kharif     ,7446,21277,2.85750738651625
,,Summer     ,868,2738,3.15437788018433
,,Total,8314,24015,2.88850132306952
, 2010-11,Kharif     ,7884,19794,2.51065449010654
,,Summer     ,589,1744,2.96095076400679
,,Total,8473,21538,2.54195680396554
, 2011-12,Kharif     ,7230,19461,2.69170124481328
,,Summer     ,467,802,1.71734475374732
,,Total,7697,20263,2.63258412368455
, 2012-13,Kharif     ,6340,15407,2.4301261829653
,,Summer     ,412,849,2.06067961165049
,,Total,6752,16256,2.40758293838863
, 2013-14,Kharif     ,5321,13931,2.61811689532043
,,Summer     ,431,799,1.8538283062645
,,Total,5752,14730,2.56084840055633
, 2014-15,Kharif     ,4617,10759,2.33030106129521
,,Rabi       ,2,5,2.5
,,Summer     ,605,1887,3.11900826446281
,,Total,5224,12651,2.42170750382848
, 2015-16,Kharif     ,4092,9466,2.31329423264907
,,Rabi       ,45,110,2.44444444444444
,,Summer     ,317,704,2.22082018927445
,,Total,4454,10280,2.30803771890436
, 2016-17,Kharif     ,3967,6467,1.63019914292917
,,Rabi       ,1,3,3
,,Summer     ,65,144,2.21538461538462
,,Total,4033,6614,1.63997024547483
, 2017-18,Kharif     ,4028,11629,2.88704071499503
,,Rabi       ,5,13,2.6
,,Summer     ,261,1001,3.83524904214559
,,Total,4294,12643,2.94434094084769
, 2018-19,Kharif     ,3024,6610,2.18584656084656
,,Summer     ,150,298,1.98666666666667
,,Total,3174,6908,2.17643352236925
Total - Rice,,,70853,180365,2.54562262712941
Safflower,,,,,
 1.RAMANAGARA, 2018-19,Rabi       ,3,2,0.666666666666667
Total - Safflower,,,3,2,0.666666666666667
Sannhamp,,,,,
 1.RAMANAGARA, 2018-19,Whole Year ,14,3,0.214285714285714
Total - Sannhamp,,,14,3,0.214285714285714
Sesamum,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,1736,147,0.0846774193548387
, 2008-09,Kharif     ,2178,836,0.383838383838384
, 2009-10,Kharif     ,2099,1382,0.658408766079085
, 2010-11,Kharif     ,6392,1816,0.284105131414268
, 2011-12,Kharif     ,4576,2852,0.623251748251748
, 2012-13,Kharif     ,727,23,0.031636863823934
, 2013-14,Kharif     ,1934,920,0.47569803516029
, 2014-15,Kharif     ,1372,521,0.379737609329446
, 2015-16,Kharif     ,3430,2936,0.85597667638484
, 2016-17,Kharif     ,485,403,0.830927835051546
, 2017-18,Kharif     ,2329,1139,0.489051094890511
, 2018-19,Kharif     ,287,256,0.89198606271777
Total - Sesamum,,,27545,13231,0.480341259756762
Small millets,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,98,65,0.663265306122449
, 2009-10,Kharif     ,158,42,0.265822784810127
, 2010-11,Kharif     ,3,2,0.666666666666667
, 2011-12,Kharif     ,106,61,0.575471698113208
, 2012-13,Kharif     ,77,37,0.480519480519481
, 2013-14,Kharif     ,5,3,0.6
, 2014-15,Kharif     ,6,4,0.666666666666667
, 2015-16,Kharif     ,6,3,0.5
, 2016-17,Kharif     ,7,3,0.428571428571429
, 2017-18,Kharif     ,136,81,0.595588235294118
, 2018-19,Kharif     ,15,13,0.866666666666667
Total - Small millets,,,617,314,0.508914100486224
Soyabean,,,,,
 1.RAMANAGARA, 2018-19,Kharif     ,5,5,1
Total - Soyabean,,,5,5,1
Sugarcane,,,,,
 1.RAMANAGARA, 2007-08,Whole Year ,195,13338,68.4
, 2008-09,Whole Year ,936,86252,92.1495726495727
, 2009-10,Whole Year ,863,87724,101.650057937428
, 2010-11,Whole Year ,924,100947,109.25
, 2011-12,Whole Year ,876,74066,84.5502283105023
, 2012-13,Whole Year ,719,66256,92.1502086230876
, 2013-14,Whole Year ,191,14697,76.9476439790576
, 2014-15,Whole Year ,1027,67320,65.5501460564752
, 2015-16,Whole Year ,492,45338,92.150406504065
, 2016-17,Whole Year ,98,10241,104.5
, 2017-18,Whole Year ,221,17216,77.9004524886878
, 2018-19,Whole Year ,278,23769,85.5
Total - Sugarcane,,,6820,607164,89.0269794721408
Sunflower,,,,,
 1.RAMANAGARA, 2007-08,Kharif     ,80,33,0.4125
,,Summer     ,1,1,1
,,Total,81,34,0.419753086419753
, 2008-09,Kharif     ,143,49,0.342657342657343
, 2009-10,Kharif     ,79,18,0.227848101265823
, 2010-11,Kharif     ,23,11,0.478260869565217
, 2011-12,Kharif     ,14,11,0.785714285714286
, 2012-13,Kharif     ,40,20,0.5
, 2013-14,Kharif     ,88,51,0.579545454545455
, 2014-15,Kharif     ,2,1,0.5
, 2015-16,Kharif     ,8,3,0.375
, 2016-17,Kharif     ,6,4,0.666666666666667
, 2017-18,Kharif     ,10,10,1
, 2018-19,Kharif     ,1,1,1
Total - Sunflower,,,495,213,0.43030303030303
Sweet potato,,,,,
 1.RAMANAGARA, 2007-08,Whole Year ,4,25,6.25
, 2008-09,Whole Year ,10,101,10.1
, 2009-10,Whole Year ,8,53,6.625
, 2010-11,Whole Year ,89,1089,12.2359550561798
, 2011-12,Whole Year ,15,219,14.6
, 2012-13,Whole Year ,34,527,15.5
, 2013-14,Whole Year ,47,690,14.6808510638298
, 2014-15,Whole Year ,18,305,16.9444444444444
, 2015-16,Whole Year ,18,286,15.8888888888889
, 2016-17,Whole Year ,24,288,12
, 2017-18,Whole Year ,30,389,12.9666666666667
, 2018-19,Whole Year ,18,261,14.5
Total - Sweet potato,,,315,4233,13.4380952380952
Tapioca,,,,,
 1.RAMANAGARA, 2007-08,Whole Year ,2,15,7.5
, 2008-09,Whole Year ,4,39,9.75
, 2009-10,Whole Year ,4,37,9.25
, 2010-11,Whole Year ,9,99,11
