Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2004-05,Kharif     ,1598,1386,0.867334167709637
, 2005-06,Kharif     ,2220,550,0.247747747747748
, 2006-07,Kharif     ,1583,209,0.132027795325332
, 2007-08,Kharif     ,1401,287,0.204853675945753
, 2008-09,Kharif     ,1062,376,0.354048964218456
, 2009-10,Kharif     ,953,249,0.261280167890871
, 2010-11,Kharif     ,1301,510,0.392006149116065
, 2011-12,Kharif     ,890,194,0.217977528089888
, 2012-13,Kharif     ,707,185,0.261669024045262
, 2013-14,Kharif     ,1011,284,0.280909990108803
, 2014-15,Kharif     ,1341,285,0.212527964205817
, 2015-16,Kharif     ,920,214,0.232608695652174
, 2016-17,Kharif     ,1229,434,0.35313262815297
, 2018-19,Kharif     ,212,121,0.570754716981132
Total - Castor seed,,,24143,11834,0.490162780101893
Coconut ,,,,Nuts*,Nuts/Hectare
 1.RAICHUR, 1998-99,Whole Year ,90,429000,4766.66666666667
, 1999-00,Whole Year ,178,849000,4769.66292134831
, 2000-01,Whole Year ,111,529000,4765.76576576577
, 2001-02,Whole Year ,208,992000,4769.23076923077
, 2002-03,Whole Year ,523,2494000,4768.64244741874
, 2003-04,Whole Year ,496,2365000,4768.14516129032
, 2004-05,Whole Year ,441,2103000,4768.7074829932
, 2005-06,Whole Year ,138,658000,4768.11594202899
, 2006-07,Whole Year ,158,753000,4765.82278481013
, 2007-08,Whole Year ,429,2184000,5090.90909090909
, 2008-09,Whole Year ,229,1569000,6851.52838427948
, 2009-10,Whole Year ,175,1244000,7108.57142857143
, 2010-11,Whole Year ,30,287000,9566.66666666667
, 2011-12,Whole Year ,27,268000,9925.92592592593
, 2012-13,Whole Year ,36,354000,9833.33333333333
, 2013-14,Whole Year ,63,500000,7936.50793650794
, 2014-15,Whole Year ,80,714000,8925
, 2015-16,Whole Year ,3166,26476000,8362.60265319015
, 2017-18,Whole Year ,80,633000,7912.5
, 2018-19,Whole Year ,29,205000,7068.96551724138
Total - Coconut ,,,6687,45606000,6820.09869896815
Coriander,,,,,
 1.RAICHUR, 1997-98,Whole Year ,38,7,0.184210526315789
, 2000-01,Whole Year ,23,4,0.173913043478261
, 2001-02,Whole Year ,275,48,0.174545454545455
, 2002-03,Whole Year ,103,18,0.174757281553398
, 2003-04,Whole Year ,18,3,0.166666666666667
, 2004-05,Whole Year ,18,3,0.166666666666667
, 2005-06,Whole Year ,4,1,0.25
, 2018-19,Whole Year ,28,25,0.892857142857143
Total - Coriander,,,507,109,0.214990138067061
Cotton(lint),,,,Bales*,Bales/Hectare
 1.RAICHUR, 1998-99,Kharif     ,49208,58421,1.18722565436514
, 1999-00,Kharif     ,34301,35606,1.03804553803096
, 2000-01,Kharif     ,36981,43909,1.18733944457965
, 2001-02,Kharif     ,44627,41939,0.939767405382392
, 2002-03,Kharif     ,31605,21270,0.672994779307072
, 2003-04,Kharif     ,31965,30941,0.967964961676834
, 2004-05,Kharif     ,35250,32681,0.927120567375887
, 2005-06,Whole Year ,22061,31534,1.42940029917048
, 2006-07,Whole Year ,12783,24291,1.90025815536259
, 2007-08,Whole Year ,22259,51779,2.32620513050901
, 2008-09,Whole Year ,26561,73442,2.76503143706939
, 2009-10,Whole Year ,22101,53381,2.4153205737297
, 2010-11,Kharif     ,27086,55465,2.04773683821901
,,Rabi       ,280,657,2.34642857142857
,,Total,27366,56122,2.05079295476138
, 2011-12,Kharif     ,38467,69268,1.80071229885356
, 2012-13,Kharif     ,53170,174109,3.27457212713936
,,Rabi       ,190,235,1.23684210526316
,,Total,53360,174344,3.26731634182909
, 2013-14,Kharif     ,55755,165126,2.96163572773742
, 2014-15,Kharif     ,104970,302671,2.88340478231876
, 2015-16,Kharif     ,45159,124408,2.7548882836201
,,Rabi       ,250,299,1.196
,,Total,45409,124707,2.74630579841001
, 2016-17,Kharif     ,47054,175117,3.72161771581587
, 2017-18,Kharif     ,85850,218757,2.54813046010483
, 2018-19,Kharif     ,123580,218909,1.77139504774235
Total - Cotton(lint),,,951513,2004215,2.10634536785099
Cowpea(Lobia),,,,,
 1.RAICHUR, 2010-11,Kharif     ,187,97,0.518716577540107
,,Rabi       ,228,60,0.263157894736842
,,Total,415,157,0.378313253012048
, 2011-12,Kharif     ,181,96,0.530386740331492
,,Rabi       ,80,28,0.35
,,Total,261,124,0.475095785440613
, 2012-13,Kharif     ,62,17,0.274193548387097
,,Summer     ,77,28,0.363636363636364
,,Total,139,45,0.323741007194245
, 2013-14,Kharif     ,196,73,0.372448979591837
, 2014-15,Kharif     ,172,75,0.436046511627907
, 2015-16,Kharif     ,31,13,0.419354838709677
,,Summer     ,15,5,0.333333333333333
,,Total,46,18,0.391304347826087
, 2016-17,Kharif     ,5,4,0.8
, 2017-18,Summer     ,22,7,0.318181818181818
, 2018-19,Kharif     ,83,31,0.373493975903614
Total - Cowpea(Lobia),,,1339,534,0.398805078416729
Dry chillies,,,,,
 1.RAICHUR, 1997-98,Kharif     ,2109,2491,1.18112849691797
,,Rabi       ,262,453,1.72900763358779
,,Total,2371,2944,1.24167018135808
, 1998-99,Whole Year ,1392,1081,0.776580459770115
, 1999-00,Whole Year ,1694,3331,1.96635182998819
, 2000-01,Whole Year ,1920,1350,0.703125
, 2001-02,Whole Year ,1608,1294,0.804726368159204
, 2002-03,Whole Year ,1890,1839,0.973015873015873
, 2003-04,Whole Year ,1514,1229,0.811756935270806
, 2004-05,Whole Year ,3241,1641,0.506325208269053
, 2005-06,Kharif     ,1007,678,0.673286991062562
,,Rabi       ,11,18,1.63636363636364
,,Summer     ,98,259,2.64285714285714
,,Total,1116,955,0.85573476702509
, 2006-07,Whole Year ,1799,1788,0.993885491939967
, 2007-08,Kharif     ,3311,1761,0.531863485351857
,,Rabi       ,15,26,1.73333333333333
,,Summer     ,10,34,3.4
,,Total,3336,1821,0.545863309352518
, 2008-09,Kharif     ,3284,2480,0.755176613885505
,,Rabi       ,6,10,1.66666666666667
,,Summer     ,10,33,3.3
,,Total,3300,2523,0.764545454545454
, 2009-10,Rabi       ,68,203,2.98529411764706
,,Summer     ,10,46,4.6
,,Total,78,249,3.19230769230769
, 2010-11,Kharif     ,2024,2780,1.37351778656126
,,Rabi       ,62,168,2.70967741935484
,,Summer     ,38,116,3.05263157894737
,,Total,2124,3064,1.44256120527307
, 2011-12,Kharif     ,3437,3595,1.04597032295607
,,Rabi       ,46,108,2.34782608695652
,,Total,3483,3703,1.06316393913293
, 2012-13,Kharif     ,4363,4895,1.12193444877378
,,Rabi       ,52,142,2.73076923076923
,,Summer     ,25,71,2.84
,,Total,4440,5108,1.15045045045045
, 2013-14,Kharif     ,3757,4676,1.24461006121906
,,Rabi       ,45,85,1.88888888888889
,,Summer     ,22,58,2.63636363636364
,,Total,3824,4819,1.26019874476987
, 2014-15,Kharif     ,3763,7990,2.12330587297369
,,Rabi       ,76,143,1.88157894736842
,,Total,3839,8133,2.11852044803334
, 2015-16,Kharif     ,3926,8302,2.11462047885889
,,Rabi       ,280,566,2.02142857142857
,,Summer     ,5,9,1.8
,,Total,4211,8877,2.10805034433626
, 2016-17,Kharif     ,1969,3966,2.01422041645505
,,Rabi       ,165,353,2.13939393939394
,,Summer     ,17,39,2.29411764705882
,,Total,2151,4358,2.02603440260344
, 2017-18,Kharif     ,1714,3224,1.88098016336056
,,Summer     ,10,21,2.1
,,Total,1724,3245,1.8822505800464
, 2018-19,Kharif     ,7423,9210,1.24073824599219
Total - Dry chillies,,,58478,72562,1.240842710079
Garlic,,,,,
 1.RAICHUR, 2018-19,Whole Year ,2,13,6.5
Total - Garlic,,,2,13,6.5
Ginger,,,,,
 1.RAICHUR, 1998-99,Kharif     ,1,13,13
, 1999-00,Kharif     ,1,13,13
, 2000-01,Kharif     ,6,79,13.1666666666667
, 2001-02,Kharif     ,9,118,13.1111111111111
, 2018-19,Whole Year ,2,30.8,15.4
Total - Ginger,,,19,253.8,13.3578947368421
Gram,,,,,
 1.RAICHUR, 1998-99,Rabi       ,14597,10077,0.690347331643488
, 1999-00,Rabi       ,14620,7262,0.49671682626539
, 2000-01,Rabi       ,23214,11094,0.477901266477126
, 2001-02,Rabi       ,32056,18760,0.58522585475418
, 2002-03,Rabi       ,28033,13094,0.467092355438234
, 2003-04,Rabi       ,37409,14265,0.381325349514823
, 2004-05,Rabi       ,18483,8823,0.477357571822756
, 2005-06,Rabi       ,23661,12447,0.526055534423735
, 2006-07,Kharif     ,25,3,0.12
,,Rabi       ,64084,31152,0.486111978028837
,,Total,64109,31155,0.485969208691447
, 2007-08,Rabi       ,58483,35870,0.613340628900706
, 2008-09,Rabi       ,76525,27376,0.357739300882065
, 2009-10,Kharif     ,583,187,0.320754716981132
,,Rabi       ,797,202,0.2534504391468
,,Total,1380,389,0.281884057971014
, 2010-11,Rabi       ,100330,45180,0.450313963919067
, 2011-12,Rabi       ,69776,26348,0.37760834670947
, 2012-13,Rabi       ,109636,103113,0.940503119413331
, 2013-14,Rabi       ,127854,127170,0.994650147824863
, 2014-15,Rabi       ,60078,57474,0.956656346749226
, 2015-16,Rabi       ,155722,99117,0.636499659649889
, 2016-17,Rabi       ,111990,74048,0.661201893026163
, 2017-18,Rabi       ,116784,117047,1.00225202082477
, 2018-19,Rabi       ,177001,94165,0.532002644052858
Total - Gram,,,1421741,934274,0.657133753616165
Groundnut,,,,,
 1.RAICHUR, 1997-98,Kharif     ,62527,22818,0.364930350088762
,,Rabi       ,31657,20511,0.647913573617209
,,Total,94184,43329,0.460046292363883
, 1998-99,Kharif     ,35726,14179,0.396881822762134
,,Rabi       ,14314,14836,1.03646779376834
,,Total,50040,29015,0.579836131095124
, 1999-00,Kharif     ,33776,14921,0.441763382283278
,,Rabi       ,13474,10547,0.782766810152887
,,Total,47250,25468,0.539005291005291
, 2000-01,Kharif     ,35823,20610,0.575328699438908
,,Rabi       ,17058,21342,1.25114315863524
,,Total,52881,41952,0.793328416633573
, 2001-02,Kharif     ,40392,28282,0.700188156070509
, 2002-03,Kharif     ,26591,10245,0.38528073408296
,,Rabi       ,15674,18940,1.20837054995534
,,Total,42265,29185,0.69052407429315
, 2003-04,Kharif     ,20561,10247,0.498370701814114
,,Rabi       ,15973,14385,0.900582232517373
,,Total,36534,24632,0.674221273334428
, 2004-05,Kharif     ,17913,10880,0.607380115000279
,,Rabi       ,17456,18076,1.03551787351054
,,Total,35369,28956,0.818683027509966
, 2005-06,Kharif     ,20330,16726,0.822725036891294
,,Rabi       ,24013,17976,0.748594511306376
,,Total,44343,34702,0.782581241684144
, 2006-07,Kharif     ,14477,5747,0.396974511293776
,,Rabi       ,25156,23420,0.930990618540309
,,Total,39633,29167,0.735927131430878
, 2007-08,Kharif     ,15476,9497,0.613659860429051
,,Rabi       ,31075,28193,0.907256637168142
,,Total,46551,37690,0.809649631586862
, 2008-09,Kharif     ,10493,7451,0.710092442580768
,,Rabi       ,28747,22285,0.775211326399276
,,Total,39240,29736,0.757798165137615
, 2009-10,Kharif     ,8592,3879,0.451466480446927
,,Rabi       ,30330,21869,0.721035278602044
,,Total,38922,25748,0.661528184574277
, 2010-11,Kharif     ,10064,6106,0.606717011128776
,,Rabi       ,27558,24766,0.898686406851005
,,Total,37622,30872,0.820583701025995
, 2011-12,Kharif     ,9933,5472,0.550890969495621
,,Rabi       ,28115,21661,0.770442824115241
,,Total,38048,27133,0.713125525651808
, 2012-13,Kharif     ,5363,3831,0.71433898937162
,,Summer     ,38169,34629,0.907254578322723
,,Total,43532,38460,0.883488008821097
, 2013-14,Kharif     ,4165,2888,0.693397358943577
,,Summer     ,48600,44231,0.910102880658436
,,Total,52765,47119,0.892997251966266
, 2014-15,Kharif     ,2847,1571,0.551808921671935
,,Summer     ,30100,29081,0.966146179401993
,,Total,32947,30652,0.93034267156342
, 2015-16,Kharif     ,452,431,0.95353982300885
,,Summer     ,35508,26413,0.743860538470204
,,Total,35960,26844,0.746496106785317
, 2016-17,Kharif     ,5457,6470,1.18563313175738
,,Summer     ,30153,37525,1.24448645242596
,,Total,35610,43995,1.23546756529065
, 2017-18,Kharif     ,343,422,1.23032069970845
,,Summer     ,17817,23680,1.32906774428916
,,Total,18160,24102,1.32720264317181
, 2018-19,Kharif     ,1522,1304,0.85676741130092
,,Summer     ,33281,26369,0.792313932874613
,,Total,34803,27673,0.795132603511192
Total - Groundnut,,,937051,704712,0.752052983242107
Horse-gram,,,,,
 1.RAICHUR, 1997-98,Kharif     ,19319,4001,0.207101816864227
,,Rabi       ,3161,1601,0.506485289465359
,,Total,22480,5602,0.249199288256228
, 1998-99,Kharif     ,2294,597,0.260244115082825
,,Rabi       ,707,326,0.461103253182461
,,Total,3001,923,0.307564145284905
, 1999-00,Kharif     ,1532,421,0.274804177545692
,,Rabi       ,2650,642,0.242264150943396
,,Total,4182,1063,0.254184600669536
, 2000-01,Kharif     ,1954,449,0.22978505629478
,,Rabi       ,2567,1241,0.483443708609272
,,Total,4521,1690,0.373811103738111
, 2001-02,Kharif     ,2448,1293,0.528186274509804
,,Rabi       ,2773,437,0.157591056617382
,,Total,5221,1730,0.331354146715189
, 2002-03,Kharif     ,2890,722,0.249826989619377
,,Rabi       ,1401,359,0.256245538900785
,,Total,4291,1081,0.251922628757865
, 2003-04,Kharif     ,1350,144,0.106666666666667
,,Rabi       ,1932,195,0.100931677018634
,,Total,3282,339,0.103290676416819
, 2004-05,Kharif     ,1367,342,0.250182882223848
,,Rabi       ,1690,315,0.186390532544379
,,Total,3057,657,0.214916584887144
, 2005-06,Kharif     ,1296,528,0.407407407407407
,,Rabi       ,999,277,0.277277277277277
,,Total,2295,805,0.350762527233115
, 2006-07,Kharif     ,744,154,0.206989247311828
,,Rabi       ,1525,565,0.370491803278688
,,Total,2269,719,0.316879682679595
, 2007-08,Kharif     ,1283,628,0.489477786438036
,,Rabi       ,988,367,0.371457489878542
,,Total,2271,995,0.43813298106561
, 2008-09,Kharif     ,811,355,0.437731196054254
,,Rabi       ,1000,261,0.261
,,Total,1811,616,0.340143567090006
, 2009-10,Kharif     ,583,187,0.320754716981132
,,Rabi       ,797,202,0.2534504391468
,,Total,1380,389,0.281884057971014
, 2010-11,Kharif     ,117,50,0.427350427350427
,,Rabi       ,948,338,0.356540084388186
,,Total,1065,388,0.364319248826291
, 2011-12,Kharif     ,100,31,0.31
,,Rabi       ,342,74,0.216374269005848
,,Total,442,105,0.237556561085973
, 2012-13,Kharif     ,69,28,0.405797101449275
,,Rabi       ,664,144,0.216867469879518
,,Total,733,172,0.234652114597544
, 2013-14,Kharif     ,60,34,0.566666666666667
,,Rabi       ,412,194,0.470873786407767
,,Total,472,228,0.483050847457627
, 2014-15,Kharif     ,30,10,0.333333333333333
,,Rabi       ,502,215,0.428286852589641
,,Total,532,225,0.422932330827068
, 2015-16,Kharif     ,29,9,0.310344827586207
,,Rabi       ,256,41,0.16015625
,,Total,285,50,0.175438596491228
, 2016-17,Kharif     ,23,14,0.608695652173913
,,Rabi       ,19,6,0.31578947368421
,,Total,42,20,0.476190476190476
, 2017-18,Rabi       ,98,48,0.489795918367347
, 2018-19,Kharif     ,158,66,0.417721518987342
,,Rabi       ,38,16,0.421052631578947
,,Total,196,82,0.418367346938776
Total - Horse-gram,,,63926,17927,0.280433626380502
Jowar,,,,,
 1.RAICHUR, 1997-98,Kharif     ,31464,25101,0.797768878718536
,,Rabi       ,194872,94518,0.485026068393612
,,Summer     ,2699,6656,2.46609855502038
,,Total,229035,126275,0.551334948806951
, 1998-99,Kharif     ,3611,1943,0.538078094710607
,,Rabi       ,169677,125732,0.741007915038573
,,Summer     ,1098,2912,2.65209471766849
,,Total,174386,130587,0.748838782929822
, 1999-00,Kharif     ,2784,4231,1.51975574712644
,,Rabi       ,193745,165312,0.853245245038582
,,Summer     ,2083,4787,2.29812770043207
,,Total,198612,174330,0.877741526191771
, 2000-01,Kharif     ,3398,3746,1.10241318422602
,,Rabi       ,170356,140604,0.825353964638756
,,Summer     ,985,1985,2.01522842639594
,,Total,174739,146335,0.837448995358792
, 2001-02,Kharif     ,1040,1004,0.965384615384615
,,Rabi       ,184291,114503,0.621316287827403
,,Summer     ,1038,1829,1.76204238921002
,,Total,186369,117336,0.629589684979798
, 2002-03,Kharif     ,1955,1914,0.979028132992327
,,Rabi       ,168277,109308,0.649571836911759
,,Summer     ,465,1082,2.32688172043011
,,Total,170697,112304,0.65791431601024
, 2003-04,Kharif     ,2264,1448,0.639575971731449
,,Rabi       ,157200,98682,0.627748091603053
,,Summer     ,913,2429,2.66046002190581
,,Total,160377,102559,0.639486958853202
, 2004-05,Kharif     ,1382,746,0.539797395079595
,,Rabi       ,127952,80001,0.625242278354383
,,Summer     ,7422,5895,0.794260307194826
,,Total,136756,86642,0.633551727163708
, 2005-06,Kharif     ,1860,1432,0.76989247311828
,,Rabi       ,114822,102423,0.892015467419136
,,Summer     ,1799,3076,1.70983879933296
,,Total,118481,106931,0.90251601522607
, 2006-07,Kharif     ,1854,1162,0.626752966558792
,,Rabi       ,119447,88504,0.740947868092125
,,Summer     ,1228,1983,1.61482084690554
,,Total,122529,91649,0.74797802969093
, 2007-08,Kharif     ,2559,2602,1.0168034388433
,,Rabi       ,115414,149896,1.29876791377129
,,Summer     ,2045,3256,1.5921760391198
,,Total,120018,155754,1.2977553366995
, 2008-09,Kharif     ,708,343,0.484463276836158
,,Rabi       ,91205,125493,1.37594430129927
,,Summer     ,375,831,2.216
,,Total,92288,126667,1.37251863730929
, 2009-10,Kharif     ,519,432,0.832369942196532
,,Rabi       ,110905,144492,1.30284477706145
,,Summer     ,1078,834,0.773654916512059
,,Total,112502,145758,1.29560363371318
, 2010-11,Kharif     ,346,413,1.19364161849711
,,Rabi       ,112097,162948,1.45363390634897
,,Summer     ,1085,1997,1.84055299539171
,,Total,113528,165358,1.45653935592981
, 2011-12,Kharif     ,339,425,1.25368731563422
,,Rabi       ,84790,61297,0.722927231984904
,,Summer     ,1009,1745,1.72943508424182
,,Total,86138,63467,0.736806055399475
, 2012-13,Kharif     ,81,115,1.41975308641975
,,Rabi       ,108723,141813,1.30435142518142
,,Summer     ,399,884,2.21553884711779
,,Total,109203,142812,1.30776627015741
, 2013-14,Kharif     ,469,450,0.959488272921109
,,Rabi       ,95243,133821,1.40504814002079
,,Total,95712,134271,1.4028648445336
, 2014-15,Rabi       ,76744,107465,1.40030490983008
, 2015-16,Rabi       ,91397,90474,0.989901200258214
,,Summer     ,140,277,1.97857142857143
,,Total,91537,90751,0.991413308279712
, 2016-17,Kharif     ,125,145,1.16
,,Rabi       ,70803,56030,0.7913506489838
,,Total,70928,56175,0.792000338371306
, 2017-18,Rabi       ,67018,101931,1.52094959563102
,,Summer     ,39,81,2.07692307692308
,,Total,67057,102012,1.52127294689592
, 2018-19,Kharif     ,5113,7014,1.37179737922942
,,Rabi       ,122630,170321,1.38890157384001
,,Total,127743,177335,1.38821696687881
Total - Jowar,,,2835379,2662773,0.939124187630648
Linseed,,,,,
 1.RAICHUR, 1998-99,Rabi       ,395,128,0.324050632911392
, 1999-00,Rabi       ,254,86,0.338582677165354
, 2000-01,Rabi       ,52,19,0.365384615384615
, 2001-02,Rabi       ,155,52,0.335483870967742
, 2002-03,Rabi       ,334,117,0.350299401197605
, 2003-04,Rabi       ,157,12,0.0764331210191083
, 2004-05,Rabi       ,160,34,0.2125
, 2005-06,Rabi       ,112,37,0.330357142857143
, 2006-07,Rabi       ,85,26,0.305882352941176
, 2007-08,Rabi       ,237,94,0.39662447257384
, 2008-09,Rabi       ,52,17,0.326923076923077
, 2009-10,Rabi       ,119,61,0.512605042016807
, 2010-11,Rabi       ,159,75,0.471698113207547
, 2011-12,Rabi       ,299,164,0.548494983277592
, 2012-13,Rabi       ,38,15,0.394736842105263
, 2013-14,Rabi       ,48,21,0.4375
, 2014-15,Rabi       ,57,44,0.771929824561403
Total - Linseed,,,2713,1002,0.369332841872466
Maize,,,,,
 1.RAICHUR, 1997-98,Kharif     ,9911,34724,3.50358187872061
,,Rabi       ,336,658,1.95833333333333
,,Summer     ,339,734,2.16519174041298
,,Total,10586,36116,3.41167579822407
, 1998-99,Kharif     ,216,741,3.43055555555556
,,Summer     ,33,75,2.27272727272727
,,Total,249,816,3.27710843373494
, 1999-00,Kharif     ,144,420,2.91666666666667
,,Summer     ,11,20,1.81818181818182
,,Total,155,440,2.83870967741935
, 2000-01,Kharif     ,188,622,3.30851063829787
, 2001-02,Kharif     ,135,368,2.72592592592593
, 2002-03,Kharif     ,85,155,1.82352941176471
,,Summer     ,21,54,2.57142857142857
,,Total,106,209,1.97169811320755
, 2003-04,Kharif     ,397,1268,3.19395465994962
,,Rabi       ,36,67,1.86111111111111
,,Summer     ,53,133,2.50943396226415
,,Total,486,1468,3.02057613168724
, 2004-05,Kharif     ,385,1311,3.40519480519481
,,Summer     ,48,147,3.0625
,,Total,433,1458,3.36720554272517
, 2005-06,Kharif     ,355,1285,3.61971830985915
,,Summer     ,344,1063,3.09011627906977
,,Total,699,2348,3.35908440629471
, 2006-07,Kharif     ,625,2278,3.6448
,,Rabi       ,40,126,3.15
,,Summer     ,141,452,3.20567375886525
,,Total,806,2856,3.54342431761787
, 2007-08,Kharif     ,606,1188,1.96039603960396
,,Rabi       ,369,1312,3.55555555555556
,,Summer     ,193,623,3.2279792746114
,,Total,1168,3123,2.67380136986301
, 2008-09,Kharif     ,438,1103,2.51826484018265
,,Rabi       ,116,366,3.1551724137931
,,Summer     ,198,623,3.14646464646465
,,Total,752,2092,2.78191489361702
, 2009-10,Kharif     ,475,662,1.39368421052632
,,Rabi       ,109,287,2.63302752293578
,,Summer     ,331,906,2.73716012084592
,,Total,915,1855,2.02732240437158
, 2010-11,Kharif     ,358,1029,2.87430167597765
,,Rabi       ,339,999,2.94690265486726
,,Summer     ,316,1075,3.40189873417721
,,Total,1013,3103,3.06317867719645
, 2011-12,Kharif     ,329,1074,3.2644376899696
,,Rabi       ,199,642,3.22613065326633
,,Summer     ,159,542,3.40880503144654
,,Total,687,2258,3.28675400291121
, 2012-13,Kharif     ,141,311,2.20567375886525
,,Rabi       ,338,1023,3.02662721893491
,,Summer     ,171,588,3.43859649122807
,,Total,650,1922,2.95692307692308
, 2013-14,Kharif     ,227,870,3.83259911894273
,,Rabi       ,103,315,3.05825242718447
,,Summer     ,50,107,2.14
,,Total,380,1292,3.4
, 2014-15,Kharif     ,198,293,1.47979797979798
,,Rabi       ,118,399,3.38135593220339
,,Total,316,692,2.18987341772152
, 2015-16,Kharif     ,135,171,1.26666666666667
,,Rabi       ,2295,5704,2.48540305010893
,,Summer     ,170,477,2.80588235294118
,,Total,2600,6352,2.44307692307692
, 2016-17,Kharif     ,350,1792,5.12
,,Rabi       ,589,1911,3.24448217317487
,,Summer     ,40,124,3.1
,,Total,979,3827,3.90909090909091
, 2017-18,Kharif     ,1540,5511,3.57857142857143
,,Rabi       ,11,64,5.81818181818182
,,Summer     ,41,154,3.75609756097561
,,Total,1592,5729,3.59861809045226
, 2018-19,Kharif     ,4077,30974,7.59725288202109
,,Rabi       ,522,2080,3.98467432950192
