Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
,,Rabi       ,38,14,0.368421052631579
,,Summer     ,12,4,0.333333333333333
,,Total,118,48,0.406779661016949
, 2015-16,Kharif     ,47,19,0.404255319148936
,,Rabi       ,102,45,0.441176470588235
,,Summer     ,14,4,0.285714285714286
,,Total,163,68,0.417177914110429
, 2016-17,Kharif     ,51,39,0.764705882352941
,,Rabi       ,46,1,0.0217391304347826
,,Summer     ,35,6,0.171428571428571
,,Total,132,46,0.348484848484848
, 2017-18,Kharif     ,26,6,0.230769230769231
,,Rabi       ,20,8,0.4
,,Summer     ,15,4,0.266666666666667
,,Total,61,18,0.295081967213115
, 2018-19,Kharif     ,165,62,0.375757575757576
Total - Cowpea(Lobia),,,1550,559,0.360645161290323
Dry chillies,,,,,
 1.YADGIR, 2010-11,Kharif     ,1451,1385,0.954514128187457
,,Rabi       ,22,60,2.72727272727273
,,Summer     ,2,6,3
,,Total,1475,1451,0.983728813559322
, 2011-12,Kharif     ,1559,1998,1.28159076330981
,,Rabi       ,2,5,2.5
,,Summer     ,4,14,3.5
,,Total,1565,2017,1.2888178913738
, 2012-13,Kharif     ,1032,1365,1.32267441860465
, 2013-14,Kharif     ,1381,1324,0.958725561187545
,,Rabi       ,37,70,1.89189189189189
,,Total,1418,1394,0.983074753173484
, 2014-15,Kharif     ,1145,1424,1.24366812227074
,,Rabi       ,51,96,1.88235294117647
,,Total,1196,1520,1.27090301003344
, 2015-16,Kharif     ,548,331,0.604014598540146
,,Rabi       ,7,14,2
,,Total,555,345,0.621621621621622
, 2016-17,Kharif     ,1679,3382,2.01429422275164
,,Rabi       ,39,84,2.15384615384615
,,Total,1718,3466,2.0174621653085
, 2017-18,Kharif     ,756,1422,1.88095238095238
,,Rabi       ,43,87,2.02325581395349
,,Total,799,1509,1.88861076345432
, 2018-19,Kharif     ,1499,1860,1.24082721814543
Total - Dry chillies,,,11257,14927,1.32601936572799
Garlic,,,,,
 1.YADGIR, 2016-17,Whole Year ,1,1,1
, 2017-18,Whole Year ,21,18,0.857142857142857
Total - Garlic,,,22,19,0.863636363636364
Gram,,,,,
 1.YADGIR, 2010-11,Rabi       ,27391,18141,0.66229783505531
, 2011-12,Rabi       ,12407,4627,0.372934633674539
, 2012-13,Rabi       ,15711,9328,0.593724142320667
, 2013-14,Rabi       ,12194,8711,0.714367721830408
, 2014-15,Rabi       ,17533,12026,0.68590657617065
, 2015-16,Rabi       ,28742,10676,0.371442488344583
, 2016-17,Rabi       ,15213,13079,0.859725234996385
, 2017-18,Rabi       ,20350,15137,0.743832923832924
, 2018-19,Rabi       ,6664,3400,0.510204081632653
Total - Gram,,,156205,95125,0.608975384910854
Groundnut,,,,,
 1.YADGIR, 2010-11,Kharif     ,5426,3893,0.717471433837081
,,Rabi       ,31286,18873,0.603241066291632
,,Total,36712,22766,0.620124210067553
, 2011-12,Kharif     ,4490,2120,0.472160356347439
,,Rabi       ,23194,13247,0.571139087695094
,,Total,27684,15367,0.555085970235515
, 2012-13,Kharif     ,8608,5921,0.687848513011152
,,Rabi       ,9770,16512,1.69007164790174
,,Summer     ,14431,9665,0.669738756842908
,,Total,32809,32098,0.978329117010576
, 2013-14,Kharif     ,6246,5228,0.837015690041627
,,Summer     ,34699,26239,0.756188939162512
,,Total,40945,31467,0.768518744657467
, 2014-15,Kharif     ,3751,3225,0.859770727805918
,,Summer     ,39607,23140,0.584240159567753
,,Total,43358,26365,0.608076940818303
, 2015-16,Kharif     ,3680,2353,0.639402173913043
,,Summer     ,35160,14496,0.412286689419795
,,Total,38840,16849,0.43380535530381
, 2016-17,Kharif     ,2921,1940,0.664156110920918
,,Summer     ,50371,45890,0.911040082587203
,,Total,53292,47830,0.897508068753284
, 2017-18,Kharif     ,634,1014,1.5993690851735
,,Summer     ,48534,51917,1.06970371286109
,,Total,49168,52931,1.07653351773511
, 2018-19,Kharif     ,1635,1825,1.11620795107034
,,Summer     ,33099,26161,0.790386416508052
,,Total,34734,27986,0.805723498589278
Total - Groundnut,,,357542,273659,0.765389800359119
Horse-gram,,,,,
 1.YADGIR, 2010-11,Kharif     ,90,52,0.577777777777778
,,Rabi       ,407,177,0.434889434889435
,,Total,497,229,0.460764587525151
, 2011-12,Kharif     ,63,34,0.53968253968254
,,Rabi       ,102,42,0.411764705882353
,,Total,165,76,0.460606060606061
, 2012-13,Kharif     ,103,42,0.407766990291262
,,Rabi       ,146,66,0.452054794520548
,,Total,249,108,0.433734939759036
, 2013-14,Kharif     ,40,20,0.5
,,Rabi       ,68,33,0.485294117647059
,,Total,108,53,0.490740740740741
, 2014-15,Kharif     ,11,5,0.454545454545455
,,Rabi       ,135,72,0.533333333333333
,,Total,146,77,0.527397260273973
, 2015-16,Kharif     ,6,3,0.5
,,Rabi       ,59,26,0.440677966101695
,,Total,65,29,0.446153846153846
, 2016-17,Kharif     ,3,1,0.333333333333333
,,Rabi       ,3,1,0.333333333333333
,,Total,6,2,0.333333333333333
, 2017-18,Kharif     ,5,3,0.6
,,Rabi       ,18,11,0.611111111111111
,,Total,23,14,0.608695652173913
, 2018-19,Kharif     ,16,7,0.4375
,,Rabi       ,71,36,0.507042253521127
,,Total,87,43,0.494252873563218
Total - Horse-gram,,,1346,631,0.468796433878157
Jowar,,,,,
 1.YADGIR, 2010-11,Kharif     ,1080,1666,1.54259259259259
,,Rabi       ,55633,58731,1.05568637319577
,,Summer     ,20,42,2.1
,,Total,56733,60439,1.06532353304073
, 2011-12,Kharif     ,278,368,1.32374100719424
,,Rabi       ,50007,33855,0.677005219269302
,,Summer     ,80,146,1.825
,,Total,50365,34369,0.682398491015586
, 2012-13,Kharif     ,1222,1095,0.89607201309329
,,Rabi       ,56954,59463,1.04405309548056
,,Total,58176,60558,1.04094471947195
, 2013-14,Kharif     ,232,203,0.875
,,Rabi       ,53608,71604,1.33569616475153
,,Summer     ,11,18,1.63636363636364
,,Total,53851,71825,1.33377281758927
, 2014-15,Kharif     ,490,441,0.9
,,Rabi       ,41065,48023,1.16943869475222
,,Summer     ,29,61,2.10344827586207
,,Total,41584,48525,1.1669151596768
, 2015-16,Kharif     ,190,194,1.02105263157895
,,Rabi       ,36258,27177,0.749544928015886
,,Summer     ,2,4,2
,,Total,36450,27375,0.751028806584362
, 2016-17,Kharif     ,369,364,0.986449864498645
,,Rabi       ,35754,43884,1.22738714549421
,,Summer     ,11,15,1.36363636363636
,,Total,36134,44263,1.22496817401893
, 2017-18,Kharif     ,151,351,2.32450331125828
,,Rabi       ,44651,69609,1.55895724619829
,,Summer     ,22,46,2.09090909090909
,,Total,44824,70006,1.56179725147243
, 2018-19,Kharif     ,97,245,2.52577319587629
,,Rabi       ,23354,24605,1.05356684079815
,,Total,23451,24850,1.0596563046352
Total - Jowar,,,401568,442210,1.10120826360666
Linseed,,,,,
 1.YADGIR, 2010-11,Rabi       ,23,8,0.347826086956522
, 2011-12,Rabi       ,19,5,0.263157894736842
, 2012-13,Rabi       ,3,1,0.333333333333333
, 2013-14,Rabi       ,8,2,0.25
, 2016-17,Rabi       ,2,,0
Total - Linseed,,,55,16,0.290909090909091
Maize,,,,,
 1.YADGIR, 2010-11,Kharif     ,471,921,1.95541401273885
,,Rabi       ,101,291,2.88118811881188
,,Summer     ,17,58,3.41176470588235
,,Total,589,1270,2.15619694397284
, 2011-12,Kharif     ,241,374,1.55186721991701
,,Rabi       ,97,308,3.17525773195876
,,Summer     ,141,480,3.40425531914894
,,Total,479,1162,2.4258872651357
, 2012-13,Kharif     ,164,318,1.9390243902439
,,Rabi       ,388,1174,3.02577319587629
,,Summer     ,91,313,3.43956043956044
,,Total,643,1805,2.80715396578538
, 2013-14,Kharif     ,76,202,2.65789473684211
,,Rabi       ,54,165,3.05555555555556
,,Summer     ,89,289,3.24719101123596
,,Total,219,656,2.99543378995434
, 2014-15,Kharif     ,714,2316,3.2436974789916
,,Rabi       ,114,385,3.37719298245614
,,Summer     ,18,59,3.27777777777778
,,Total,846,2760,3.26241134751773
, 2015-16,Kharif     ,885,1861,2.10282485875706
,,Rabi       ,45,112,2.48888888888889
,,Summer     ,31,87,2.80645161290323
,,Total,961,2060,2.14360041623309
, 2016-17,Kharif     ,253,391,1.54545454545455
,,Rabi       ,4,12,3
,,Summer     ,104,322,3.09615384615385
,,Total,361,725,2.00831024930748
, 2017-18,Kharif     ,38,165,4.3421052631579
,,Rabi       ,18,67,3.72222222222222
,,Summer     ,4,15,3.75
,,Total,60,247,4.11666666666667
, 2018-19,Kharif     ,127,334,2.62992125984252
,,Rabi       ,1,3,3
,,Total,128,337,2.6328125
Total - Maize,,,4286,11022,2.57162855809613
Mesta,,,,Bales*,Bales/Hectare
 1.YADGIR, 2010-11,Whole Year ,6,8,1.33333333333333
, 2011-12,Whole Year ,5,6,1.2
, 2012-13,Whole Year ,4,5,1.25
Total - Mesta,,,15,19,1.26666666666667
Moong(Green Gram),,,,,
 1.YADGIR, 2010-11,Kharif     ,47166,20298,0.430352372471696
, 2011-12,Kharif     ,30697,8486,0.276443952177737
,,Rabi       ,9,3,0.333333333333333
,,Total,30706,8489,0.276460626587638
, 2012-13,Kharif     ,24232,8310,0.342934962033674
, 2013-14,Kharif     ,35651,11177,0.313511542453227
, 2014-15,Kharif     ,10550,3598,0.341042654028436
, 2015-16,Kharif     ,44169,5833,0.132060947723516
,,Summer     ,50,17,0.34
,,Total,44219,5850,0.132296071824329
, 2016-17,Kharif     ,42175,10377,0.246046235921755
,,Rabi       ,12,1,0.0833333333333333
,,Total,42187,10378,0.245999952592031
, 2017-18,Kharif     ,29245,15697,0.536741323303129
, 2018-19,Kharif     ,16719,6179,0.369579520306238
Total - Moong(Green Gram),,,280675,89976,0.320570054333304
Niger seed,,,,,
 1.YADGIR, 2010-11,Kharif     ,83,25,0.301204819277108
, 2011-12,Kharif     ,5,1,0.2
, 2012-13,Kharif     ,64,15,0.234375
, 2013-14,Kharif     ,20,4,0.2
, 2014-15,Kharif     ,14,4,0.285714285714286
, 2015-16,Kharif     ,9,2,0.222222222222222
, 2018-19,Kharif     ,1,,0
Total - Niger seed,,,196,51,0.260204081632653
Onion,,,,,
 1.YADGIR, 2010-11,Kharif     ,311,1952,6.27652733118971
,,Rabi       ,285,1952,6.84912280701754
,,Summer     ,18,192,10.6666666666667
,,Total,614,4096,6.67100977198697
, 2011-12,Kharif     ,560,2764,4.93571428571429
,,Rabi       ,384,3056,7.95833333333333
,,Summer     ,15,92,6.13333333333333
,,Total,959,5912,6.16475495307612
, 2012-13,Kharif     ,264,1401,5.30681818181818
,,Rabi       ,260,1702,6.54615384615385
,,Summer     ,4,23,5.75
,,Total,528,3126,5.92045454545455
, 2013-14,Kharif     ,253,1674,6.61660079051383
,,Rabi       ,791,5558,7.02654867256637
,,Summer     ,3,24,8
,,Total,1047,7256,6.93027698185291
, 2014-15,Kharif     ,395,2029,5.13670886075949
,,Rabi       ,329,2180,6.62613981762918
,,Summer     ,7,34,4.85714285714286
,,Total,731,4243,5.80437756497948
, 2015-16,Kharif     ,188,821,4.36702127659575
,,Rabi       ,194,1098,5.65979381443299
,,Summer     ,60,259,4.31666666666667
,,Total,442,2178,4.92760180995475
, 2016-17,Kharif     ,108,360,3.33333333333333
,,Rabi       ,105,1504,14.3238095238095
,,Summer     ,6,88,14.6666666666667
,,Total,219,1952,8.91324200913242
, 2017-18,Kharif     ,68,989,14.5441176470588
,,Rabi       ,67,950,14.1791044776119
,,Total,135,1939,14.362962962963
, 2018-19,Kharif     ,313,2369,7.56869009584665
,,Rabi       ,38,504,13.2631578947368
,,Summer     ,11,116,10.5454545454545
,,Total,362,2989,8.25690607734807
Total - Onion,,,5037,33691,6.68870359340878
Other  Rabi pulses,,,,,
 1.YADGIR, 2017-18,Rabi       ,12,9,0.75
, 2018-19,Rabi       ,1,1,1
Total - Other  Rabi pulses,,,13,10,0.769230769230769
Other Kharif pulses,,,,,
 1.YADGIR, 2010-11,Kharif     ,173,43,0.248554913294798
, 2011-12,Kharif     ,10,11,1.1
, 2012-13,Kharif     ,93,78,0.838709677419355
, 2013-14,Kharif     ,5,4,0.8
, 2014-15,Kharif     ,17,6,0.352941176470588
, 2015-16,Kharif     ,17,5,0.294117647058823
, 2016-17,Kharif     ,31,11,0.354838709677419
, 2017-18,Kharif     ,22,22,1
, 2018-19,Kharif     ,186,161,0.865591397849462
Total - Other Kharif pulses,,,554,341,0.615523465703971
Potato,,,,,
 1.YADGIR, 2018-19,Kharif     ,8,63,7.875
Total - Potato,,,8,63,7.875
Ragi,,,,,
 1.YADGIR, 2018-19,Kharif     ,10,12,1.2
Total - Ragi,,,10,12,1.2
Rapeseed &Mustard,,,,,
 1.YADGIR, 2011-12,Rabi       ,32,9,0.28125
, 2018-19,Kharif     ,72,14,0.194444444444444
Total - Rapeseed &Mustard,,,104,23,0.221153846153846
Rice,,,,,
 1.YADGIR, 2010-11,Kharif     ,52699,106769,2.02601567392171
,,Rabi       ,3520,8166,2.31988636363636
,,Summer     ,39552,81236,2.05390372168285
,,Total,95771,196171,2.0483340468409
, 2011-12,Kharif     ,51863,102798,1.98210670420145
,,Rabi       ,9510,18015,1.89432176656151
,,Summer     ,7726,11222,1.45249805850375
,,Total,69099,132035,1.91080912893095
, 2012-13,Kharif     ,48612,64608,1.329054554431
,,Rabi       ,7006,9731,1.38895232657722
,,Summer     ,6912,9285,1.34331597222222
,,Total,62530,83624,1.33734207580361
, 2013-14,Kharif     ,50943,101680,1.99595626484502
,,Rabi       ,7555,13859,1.83441429516876
,,Summer     ,10905,18875,1.73085740486016
,,Total,69403,134414,1.93671743296399
, 2014-15,Kharif     ,51456,146014,2.83764769900498
,,Rabi       ,15448,36542,2.36548420507509
,,Summer     ,15205,35029,2.30378165077277
,,Total,82109,217585,2.6499531111084
, 2015-16,Kharif     ,42891,89398,2.08430673101583
,,Rabi       ,1483,2064,1.39177343223196
,,Summer     ,4984,7779,1.56079454253612
,,Total,49358,99241,2.01063657360509
, 2016-17,Kharif     ,61780,209292,3.38769828423438
,,Rabi       ,302,841,2.78476821192053
,,Summer     ,27927,87180,3.12171017295091
,,Total,90009,297313,3.30314746303147
, 2017-18,Kharif     ,57955,220339,3.80189802432922
,,Summer     ,47488,119416,2.51465633423181
,,Total,105443,339755,3.22216742695105
, 2018-19,Kharif     ,95558,268891,2.81390359781494
,,Rabi       ,364,974,2.67582417582418
,,Summer     ,1662,3920,2.35860409145608
,,Total,97584,273785,2.8056341203476
Total - Rice,,,721306,1773923,2.4593210093913
Safflower,,,,,
 1.YADGIR, 2010-11,Rabi       ,1045,650,0.62200956937799
, 2011-12,Rabi       ,982,343,0.34928716904277
, 2012-13,Rabi       ,881,484,0.549375709421112
, 2013-14,Rabi       ,565,376,0.665486725663717
, 2014-15,Rabi       ,559,311,0.556350626118068
, 2015-16,Rabi       ,485,130,0.268041237113402
, 2016-17,Rabi       ,83,51,0.614457831325301
, 2017-18,Rabi       ,68,47,0.691176470588235
, 2018-19,Rabi       ,112,62,0.553571428571429
Total - Safflower,,,4780,2454,0.513389121338912
Sannhamp,,,,,
 1.YADGIR, 2018-19,Whole Year ,1,,0
Total - Sannhamp,,,1,,0
Sesamum,,,,,
 1.YADGIR, 2010-11,Kharif     ,222,61,0.274774774774775
, 2011-12,Kharif     ,427,47,0.110070257611241
, 2012-13,Kharif     ,134,14,0.104477611940299
, 2013-14,Kharif     ,141,25,0.177304964539007
, 2014-15,Kharif     ,139,34,0.244604316546763
, 2015-16,Kharif     ,55,4,0.0727272727272727
, 2016-17,Kharif     ,277,59,0.212996389891697
, 2017-18,Kharif     ,16,43,2.6875
, 2018-19,Kharif     ,43,27,0.627906976744186
Total - Sesamum,,,1454,314,0.21595598349381
Small millets,,,,,
 1.YADGIR, 2010-11,Kharif     ,86,69,0.802325581395349
, 2011-12,Kharif     ,46,15,0.326086956521739
, 2012-13,Kharif     ,36,11,0.305555555555556
, 2013-14,Kharif     ,34,12,0.352941176470588
, 2014-15,Kharif     ,55,20,0.363636363636364
, 2015-16,Kharif     ,6,2,0.333333333333333
, 2016-17,Kharif     ,13,5,0.384615384615385
, 2017-18,Kharif     ,161,87,0.540372670807453
, 2018-19,Kharif     ,32,18,0.5625
Total - Small millets,,,469,239,0.509594882729211
Sugarcane,,,,,
 1.YADGIR, 2010-11,Whole Year ,135,13082,96.9037037037037
, 2011-12,Whole Year ,278,25354,91.2014388489209
, 2012-13,Whole Year ,1171,97896,83.600341588386
, 2013-14,Whole Year ,1207,107785,89.2999171499586
, 2014-15,Whole Year ,862,78614,91.199535962877
, 2015-16,Whole Year ,794,64116,80.7506297229219
, 2016-17,Whole Year ,945,65536,69.3502645502646
, 2017-18,Whole Year ,1216,114365,94.0501644736842
, 2018-19,Whole Year ,911,77890,85.4994511525796
Total - Sugarcane,,,7519,644638,85.7345391674425
Sunflower,,,,,
 1.YADGIR, 2010-11,Kharif     ,8343,3189,0.382236605537576
,,Rabi       ,2640,883,0.334469696969697
,,Summer     ,142,70,0.492957746478873
,,Total,11125,4142,0.372314606741573
, 2011-12,Kharif     ,10967,2944,0.268441688702471
,,Rabi       ,2662,577,0.216754320060105
,,Summer     ,185,72,0.389189189189189
,,Total,13814,3593,0.260098450846967
, 2012-13,Kharif     ,7824,2973,0.379984662576687
,,Rabi       ,4073,1625,0.398968819052296
,,Summer     ,202,101,0.5
,,Total,12099,4699,0.388379204892966
, 2013-14,Kharif     ,9585,4580,0.477829942618675
,,Rabi       ,3670,1778,0.484468664850136
,,Summer     ,583,408,0.699828473413379
,,Total,13838,6766,0.488943488943489
, 2014-15,Kharif     ,4215,2114,0.501542111506524
,,Rabi       ,299,136,0.454849498327759
,,Summer     ,14,5,0.357142857142857
,,Total,4528,2255,0.498012367491166
, 2015-16,Kharif     ,1937,512,0.264326277749097
,,Rabi       ,2310,507,0.219480519480519
,,Summer     ,26,7,0.269230769230769
,,Total,4273,1026,0.240112333255324
, 2016-17,Kharif     ,5774,1986,0.343955663318323
,,Rabi       ,65,51,0.784615384615385
,,Total,5839,2037,0.348861106353828
, 2017-18,Kharif     ,304,351,1.15460526315789
,,Rabi       ,44,26,0.590909090909091
,,Total,348,377,1.08333333333333
, 2018-19,Kharif     ,613,429,0.699836867862969
,,Rabi       ,15,8,0.533333333333333
,,Total,628,437,0.695859872611465
Total - Sunflower,,,66492,25332,0.380978162786501
Sweet potato,,,,,
 1.YADGIR, 2010-11,Whole Year ,19,157,8.26315789473684
, 2018-19,Whole Year ,4,58,14.5
Total - Sweet potato,,,23,215,9.34782608695652
Tapioca,,,,,
 1.YADGIR, 2018-19,Whole Year ,2,27,13.5
Total - Tapioca,,,2,27,13.5
Tobacco,,,,,
 1.YADGIR, 2018-19,Whole Year ,3,2,0.666666666666667
Total - Tobacco,,,3,2,0.666666666666667
Turmeric,,,,,
 1.YADGIR, 2017-18,Whole Year ,1,6,6
, 2018-19,Whole Year ,37,214,5.78378378378378
Total - Turmeric,,,38,220,5.78947368421053
Urad,,,,,
 1.YADGIR, 2010-11,Kharif     ,1250,544,0.4352
, 2011-12,Kharif     ,673,331,0.491827637444279
,,Rabi       ,2,1,0.5
,,Total,675,332,0.491851851851852
, 2012-13,Kharif     ,1250,473,0.3784
,,Rabi       ,1,1,1
,,Total,1251,474,0.378896882494005
, 2013-14,Kharif     ,526,251,0.477186311787072
, 2014-15,Kharif     ,184,65,0.353260869565217
, 2015-16,Kharif     ,359,67,0.186629526462396
, 2016-17,Kharif     ,745,278,0.373154362416107
, 2017-18,Kharif     ,112,106,0.946428571428571
, 2018-19,Kharif     ,2,1,0.5
Total - Urad,,,5104,2118,0.414968652037618
Wheat,,,,,
 1.YADGIR, 2010-11,Rabi       ,1804,1605,0.889689578713969
, 2011-12,Rabi       ,1675,1126,0.672238805970149
, 2012-13,Rabi       ,1098,873,0.795081967213115
, 2013-14,Rabi       ,564,532,0.943262411347518
, 2014-15,Rabi       ,1080,1137,1.05277777777778
, 2015-16,Rabi       ,419,247,0.589498806682578
, 2016-17,Rabi       ,179,187,1.04469273743017
, 2017-18,Rabi       ,95,76,0.8
, 2018-19,Rabi       ,320,367,1.146875
Total - Wheat,,,7234,6150,0.850152059717998
