Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2005-06,Rabi       ,3,2,0.666666666666667
, 2006-07,Kharif     ,445,61,0.137078651685393
,,Rabi       ,45,32,0.711111111111111
,,Total,490,93,0.189795918367347
, 2007-08,Rabi       ,182,139,0.763736263736264
, 2008-09,Rabi       ,2,1,0.5
, 2009-10,Kharif     ,13752,6898,0.501599767306574
,,Rabi       ,12622,5408,0.428458247504357
,,Total,26374,12306,0.46659588989156
, 2010-11,Rabi       ,12,9,0.75
, 2012-13,Rabi       ,42,27,0.642857142857143
, 2013-14,Rabi       ,210,159,0.757142857142857
, 2014-15,Rabi       ,211,152,0.720379146919431
, 2015-16,Rabi       ,172,67,0.38953488372093
, 2016-17,Rabi       ,77,45,0.584415584415584
, 2017-18,Rabi       ,26,20,0.769230769230769
, 2018-19,Rabi       ,117,57,0.487179487179487
Total - Gram,,,28651,13436,0.468953963212453
Groundnut,,,,,
 1.MANDYA, 1997-98,Kharif     ,7230,4372,0.604702627939142
,,Rabi       ,118,108,0.915254237288135
,,Total,7348,4480,0.609689711486119
, 1998-99,Kharif     ,8857,7657,0.864513943773287
,,Rabi       ,125,148,1.184
,,Total,8982,7805,0.868960142507237
, 1999-00,Kharif     ,6443,5086,0.789383827409592
,,Rabi       ,131,144,1.09923664122137
,,Total,6574,5230,0.795558259811378
, 2000-01,Kharif     ,8177,6231,0.762015409074233
,,Rabi       ,60,66,1.1
,,Total,8237,6297,0.764477358261503
, 2001-02,Kharif     ,5785,4537,0.784269662921348
, 2002-03,Kharif     ,1977,1707,0.863429438543247
,,Rabi       ,27,30,1.11111111111111
,,Total,2004,1737,0.866766467065868
, 2003-04,Kharif     ,2726,3194,1.17168011738811
,,Rabi       ,50,49,0.98
,,Total,2776,3243,1.16822766570605
, 2004-05,Kharif     ,4041,4651,1.15095273447167
,,Rabi       ,130,118,0.907692307692308
,,Total,4171,4769,1.14337089426996
, 2005-06,Kharif     ,4157,2519,0.605965840750541
,,Rabi       ,57,48,0.842105263157895
,,Total,4214,2567,0.609159943046986
, 2006-07,Kharif     ,2441,1021,0.418271200327735
,,Rabi       ,23,17,0.739130434782609
,,Total,2464,1038,0.421266233766234
, 2007-08,Kharif     ,2541,1910,0.751672569854388
,,Rabi       ,12,10,0.833333333333333
,,Total,2553,1920,0.752056404230317
, 2008-09,Kharif     ,1683,1113,0.661319073083779
,,Rabi       ,46,35,0.760869565217391
,,Total,1729,1148,0.663967611336032
, 2009-10,Kharif     ,1245,1403,1.12690763052209
,,Rabi       ,18,24,1.33333333333333
,,Total,1263,1427,1.1298495645289
, 2010-11,Kharif     ,1524,1220,0.800524934383202
,,Rabi       ,51,45,0.882352941176471
,,Total,1575,1265,0.803174603174603
, 2011-12,Kharif     ,1773,956,0.539199097574732
,,Rabi       ,22,18,0.818181818181818
,,Total,1795,974,0.542618384401114
, 2012-13,Kharif     ,1447,767,0.530062197650311
, 2013-14,Kharif     ,1297,1030,0.79414032382421
, 2014-15,Kharif     ,1176,824,0.700680272108844
, 2015-16,Kharif     ,1361,1118,0.821454812637766
, 2016-17,Kharif     ,711,32,0.0450070323488045
, 2017-18,Kharif     ,545,461,0.845871559633027
, 2018-19,Kharif     ,344,234,0.680232558139535
,,Summer     ,145,123,0.848275862068966
,,Total,489,357,0.730061349693252
Total - Groundnut,,,68496,53026,0.774147395468349
Horse-gram,,,,,
 1.MANDYA, 1997-98,Kharif     ,19371,11851,0.611790821330855
,,Rabi       ,13029,6214,0.476936065699593
,,Total,32400,18065,0.557561728395062
, 1998-99,Kharif     ,17281,10819,0.626063306521613
,,Rabi       ,9771,4966,0.508238665438543
,,Total,27052,15785,0.583505840603283
, 1999-00,Kharif     ,9085,4445,0.48926802421574
,,Rabi       ,28624,15010,0.524385131358301
,,Total,37709,19455,0.515924580338911
, 2000-01,Kharif     ,13550,8135,0.600369003690037
,,Rabi       ,12404,8779,0.707755562721703
,,Total,25954,16914,0.65169145411112
, 2001-02,Kharif     ,14523,8402,0.578530606623976
,,Rabi       ,23017,11349,0.49307033931442
,,Total,37540,19751,0.526132125732552
, 2002-03,Kharif     ,7502,2445,0.325913089842709
,,Rabi       ,24686,6496,0.26314510248724
,,Total,32188,8941,0.277774325835715
, 2003-04,Kharif     ,4554,1220,0.267896354852877
,,Rabi       ,30680,7170,0.233702737940026
,,Total,35234,8390,0.238122268263609
, 2004-05,Kharif     ,6648,3802,0.571901323706378
,,Rabi       ,18793,8570,0.456020858830416
,,Total,25441,12372,0.486301639086514
, 2005-06,Kharif     ,4967,2407,0.484598349104087
,,Rabi       ,18024,7500,0.416111850865513
,,Total,22991,9907,0.430907746509504
, 2006-07,Kharif     ,4809,1444,0.3002703264712
,,Rabi       ,66900,9597,0.143452914798206
,,Total,71709,11041,0.153969515681435
, 2007-08,Kharif     ,8645,4772,0.551995373048005
,,Rabi       ,16707,8571,0.513018495241516
,,Total,25352,13343,0.526309561375828
, 2008-09,Kharif     ,11008,4267,0.387627180232558
,,Rabi       ,14006,4830,0.344852206197344
,,Total,25014,9097,0.363676341248901
, 2009-10,Kharif     ,13752,6898,0.501599767306574
,,Rabi       ,12622,5408,0.428458247504357
,,Total,26374,12306,0.46659588989156
, 2010-11,Kharif     ,7801,4676,0.599410332008717
,,Rabi       ,14291,8295,0.580435238961584
,,Total,22092,12971,0.587135614702155
, 2011-12,Kharif     ,3004,1844,0.613848202396804
,,Rabi       ,19436,9454,0.486416958221856
,,Total,22440,11298,0.503475935828877
, 2012-13,Kharif     ,10588,4084,0.385719682659615
,,Rabi       ,12286,3385,0.275516848445385
,,Total,22874,7469,0.32652793564746
, 2013-14,Kharif     ,9825,4340,0.441730279898219
,,Rabi       ,11554,4797,0.415180889735157
,,Total,21379,9137,0.427382010384022
, 2014-15,Kharif     ,8562,3717,0.434127540294324
,,Rabi       ,20555,9783,0.475942593043055
,,Total,29117,13500,0.463646666895628
, 2015-16,Kharif     ,8902,3899,0.437991462592676
,,Rabi       ,19390,9339,0.48164002062919
,,Total,28292,13238,0.467906121871907
, 2016-17,Kharif     ,6809,582,0.085475106476722
,,Rabi       ,28037,1838,0.0655562292684667
,,Total,34846,2420,0.0694484302358951
, 2017-18,Kharif     ,7124,5570,0.78186412128018
,,Rabi       ,20336,13118,0.64506294256491
,,Total,27460,18688,0.680553532410779
, 2018-19,Kharif     ,898,451,0.502227171492205
,,Rabi       ,34212,14366,0.419911142289255
,,Total,35110,14817,0.422016519510111
Total - Horse-gram,,,668568,278905,0.41716773761233
Jowar,,,,,
 1.MANDYA, 1997-98,Kharif     ,3968,6001,1.51234879032258
, 1998-99,Kharif     ,3536,3618,1.02319004524887
, 1999-00,Kharif     ,2397,2365,0.986649979140592
, 2000-01,Kharif     ,3924,3725,0.949286442405708
, 2001-02,Kharif     ,1796,1211,0.674276169265033
, 2002-03,Kharif     ,871,503,0.577497129735936
,,Rabi       ,240,100,0.416666666666667
,,Summer     ,15,25,1.66666666666667
,,Total,1126,628,0.557726465364121
, 2003-04,Kharif     ,535,286,0.534579439252336
,,Rabi       ,145,18,0.124137931034483
,,Total,680,304,0.447058823529412
, 2004-05,Kharif     ,1253,952,0.759776536312849
,,Rabi       ,25,14,0.56
,,Total,1278,966,0.755868544600939
, 2005-06,Kharif     ,1614,813,0.503717472118959
,,Rabi       ,10,6,0.6
,,Total,1624,819,0.504310344827586
, 2006-07,Kharif     ,115,202,1.75652173913043
, 2007-08,Kharif     ,238,201,0.84453781512605
, 2010-11,Kharif     ,10,16,1.6
, 2011-12,Kharif     ,32,47,1.46875
, 2012-13,Kharif     ,840,1029,1.225
,,Summer     ,2,3,1.5
,,Total,842,1032,1.22565320665083
, 2013-14,Kharif     ,870,1238,1.42298850574713
,,Summer     ,7,11,1.57142857142857
,,Total,877,1249,1.42417331812999
, 2014-15,Kharif     ,1293,1788,1.38283062645012
,,Rabi       ,1,1,1
,,Total,1294,1789,1.38253477588872
, 2015-16,Kharif     ,1005,1146,1.14029850746269
,,Rabi       ,17,11,0.647058823529412
,,Total,1022,1157,1.1320939334638
, 2018-19,Kharif     ,3257,4468,1.37181455326988
Total - Jowar,,,28016,29798,1.06360651056539
Maize,,,,,
 1.MANDYA, 1997-98,Kharif     ,102,251,2.46078431372549
, 1998-99,Kharif     ,22,77,3.5
, 1999-00,Kharif     ,45,127,2.82222222222222
, 2000-01,Kharif     ,309,1029,3.33009708737864
, 2002-03,Kharif     ,2726,4704,1.72560528246515
,,Rabi       ,245,627,2.55918367346939
,,Summer     ,241,616,2.55601659751037
,,Total,3212,5947,1.85149439601494
, 2003-04,Kharif     ,2514,5806,2.30946698488465
,,Rabi       ,913,1681,1.84118291347207
,,Summer     ,71,179,2.52112676056338
,,Total,3498,7666,2.1915380217267
, 2004-05,Kharif     ,3872,13676,3.53202479338843
,,Rabi       ,92,280,3.04347826086957
,,Summer     ,152,465,3.05921052631579
,,Total,4116,14421,3.5036443148688
, 2005-06,Kharif     ,2480,5952,2.4
,,Rabi       ,18,64,3.55555555555556
,,Summer     ,101,254,2.51485148514851
,,Total,2599,6270,2.41246633320508
, 2006-07,Kharif     ,2347,4584,1.95313165743502
,,Rabi       ,760,1615,2.125
,,Summer     ,145,465,3.20689655172414
,,Total,3252,6664,2.04920049200492
, 2007-08,Kharif     ,2101,6948,3.30699666825321
,,Rabi       ,12,43,3.58333333333333
,,Summer     ,55,178,3.23636363636364
,,Total,2168,7169,3.30673431734317
, 2008-09,Kharif     ,5790,9452,1.63246977547496
,,Summer     ,148,466,3.14864864864865
,,Total,5938,9918,1.67025934658134
, 2009-10,Kharif     ,4013,5106,1.27236481435335
,,Rabi       ,22,51,2.31818181818182
,,Summer     ,38,104,2.73684210526316
,,Total,4073,5261,1.29167689663639
, 2010-11,Kharif     ,4671,7619,1.63112823806465
,,Rabi       ,39,115,2.94871794871795
,,Summer     ,40,136,3.4
,,Total,4750,7870,1.65684210526316
, 2011-12,Kharif     ,4498,9662,2.14806580702534
,,Rabi       ,180,581,3.22777777777778
,,Summer     ,581,1980,3.407917383821
,,Total,5259,12223,2.32420612283704
, 2012-13,Kharif     ,3868,6350,1.6416752843847
,,Rabi       ,365,1105,3.02739726027397
,,Summer     ,77,265,3.44155844155844
,,Total,4310,7720,1.79118329466357
, 2013-14,Kharif     ,2868,9937,3.46478382147838
,,Rabi       ,144,441,3.0625
,,Summer     ,161,522,3.24223602484472
,,Total,3173,10900,3.43523479357075
, 2014-15,Kharif     ,3904,15978,4.09272540983607
,,Rabi       ,411,1388,3.37712895377129
,,Summer     ,173,564,3.26011560693642
,,Total,4488,17930,3.99509803921569
, 2015-16,Kharif     ,4376,15826,3.61654478976234
,,Rabi       ,351,872,2.48433048433048
,,Summer     ,166,466,2.80722891566265
,,Total,4893,17164,3.50786838340486
, 2016-17,Kharif     ,3417,2964,0.867427568042142
,,Rabi       ,239,719,3.00836820083682
,,Summer     ,156,484,3.1025641025641
,,Total,3812,4167,1.09312696747114
, 2017-18,Kharif     ,7403,20923,2.82628664055113
,,Rabi       ,2326,8638,3.71367153912296
,,Summer     ,558,2094,3.75268817204301
,,Total,10287,31655,3.0771847963449
, 2018-19,Kharif     ,2799,8520,3.04394426580922
,,Rabi       ,297,1007,3.39057239057239
,,Summer     ,394,1358,3.44670050761421
,,Total,3490,10885,3.1189111747851
Total - Maize,,,73796,185314,2.51116591685186
Mesta,,,,Bales*,Bales/Hectare
 1.MANDYA, 2018-19,Whole Year ,2,3,1.5
Total - Mesta,,,2,3,1.5
Moong(Green Gram),,,,,
 1.MANDYA, 1998-99,Kharif     ,680,134,0.197058823529412
,,Rabi       ,113,51,0.451327433628319
,,Total,793,185,0.233291298865069
, 1999-00,Kharif     ,436,151,0.346330275229358
,,Rabi       ,264,66,0.25
,,Total,700,217,0.31
, 2000-01,Kharif     ,467,194,0.41541755888651
,,Rabi       ,81,22,0.271604938271605
,,Total,548,216,0.394160583941606
, 2001-02,Kharif     ,330,86,0.260606060606061
,,Rabi       ,83,24,0.289156626506024
,,Total,413,110,0.26634382566586
, 2002-03,Kharif     ,306,20,0.065359477124183
,,Rabi       ,230,40,0.173913043478261
,,Total,536,60,0.111940298507463
, 2003-04,Kharif     ,529,79,0.149338374291115
,,Rabi       ,103,30,0.29126213592233
,,Total,632,109,0.17246835443038
, 2004-05,Kharif     ,556,87,0.156474820143885
,,Rabi       ,58,14,0.241379310344828
,,Total,614,101,0.164495114006515
, 2005-06,Kharif     ,749,184,0.2456608811749
,,Rabi       ,72,21,0.291666666666667
,,Total,821,205,0.249695493300853
, 2006-07,Kharif     ,620,72,0.116129032258065
,,Rabi       ,66,20,0.303030303030303
,,Total,686,92,0.134110787172012
, 2007-08,Kharif     ,491,111,0.226069246435845
,,Rabi       ,114,37,0.324561403508772
,,Total,605,148,0.244628099173554
, 2008-09,Kharif     ,281,39,0.138790035587189
,,Rabi       ,95,24,0.252631578947368
,,Total,376,63,0.167553191489362
, 2009-10,Kharif     ,308,38,0.123376623376623
,,Rabi       ,148,39,0.263513513513513
,,Total,456,77,0.168859649122807
, 2010-11,Kharif     ,584,161,0.275684931506849
,,Rabi       ,109,29,0.26605504587156
,,Total,693,190,0.274170274170274
, 2011-12,Kharif     ,321,82,0.255451713395639
,,Rabi       ,129,43,0.333333333333333
,,Total,450,125,0.277777777777778
