Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2008-09,Whole Year ,1835,1388,0.756403269754768
, 2009-10,Whole Year ,820,589,0.718292682926829
, 2010-11,Whole Year ,601,576,0.958402662229617
, 2011-12,Whole Year ,865,778,0.899421965317919
, 2012-13,Whole Year ,714,642,0.899159663865546
, 2013-14,Whole Year ,802,868,1.08229426433915
, 2014-15,Whole Year ,359,339,0.944289693593315
, 2015-16,Whole Year ,425,425,1
, 2016-17,Whole Year ,1050,806,0.767619047619048
, 2017-18,Whole Year ,1024,901,0.8798828125
, 2018-19,Whole Year ,580,2978,5.13448275862069
Total - Garlic,,,28087,21812,0.776587033147008
Ginger,,,,,
 1.DHARWAD, 1997-98,Kharif     ,12,15,1.25
, 2014-15,Whole Year ,5,145,29
, 2015-16,Whole Year ,1,37,37
, 2018-19,Whole Year ,6,92.3,15.3833333333333
Total - Ginger,,,24,289.3,12.0541666666667
Gram,,,,,
 1.DHARWAD, 1998-99,Rabi       ,25359,15281,0.60258685279388
, 1999-00,Rabi       ,24898,13148,0.528074544140092
, 2000-01,Rabi       ,35313,20779,0.588423526746524
, 2001-02,Rabi       ,39597,8324,0.210217945803975
, 2002-03,Rabi       ,41959,12295,0.29302414261541
, 2003-04,Rabi       ,54648,1452,0.0265700483091787
, 2004-05,Rabi       ,39111,17433,0.445731379918693
, 2005-06,Rabi       ,36568,22059,0.603232334281339
, 2006-07,Kharif     ,900,267,0.296666666666667
,,Rabi       ,45060,29734,0.659875721260542
,,Total,45960,30001,0.652763272410792
, 2007-08,Rabi       ,47573,27578,0.579698568515755
, 2008-09,Rabi       ,49498,35892,0.725120206877046
, 2009-10,Kharif     ,151,80,0.529801324503311
,,Rabi       ,1663,885,0.532170775706554
,,Total,1814,965,0.531973539140022
, 2010-11,Rabi       ,52161,39471,0.75671478690976
, 2011-12,Rabi       ,60643,23824,0.392856553930379
, 2012-13,Rabi       ,82719,29311,0.354344225631354
, 2013-14,Rabi       ,53045,35275,0.665001413893864
, 2014-15,Rabi       ,50622,41502,0.819841175773379
, 2015-16,Rabi       ,91455,21547,0.235602208736537
, 2016-17,Rabi       ,69862,11880,0.170049526208812
, 2017-18,Rabi       ,103103,57887,0.561448260477387
, 2018-19,Rabi       ,85477,25985,0.303999906407572
Total - Gram,,,1091385,491889,0.450701631413296
Groundnut,,,,,
 1.DHARWAD, 1997-98,Kharif     ,116222,73437,0.631868320971933
,,Rabi       ,17497,15425,0.881579699377036
,,Total,133719,88862,0.6645428099223
, 1998-99,Kharif     ,38406,38237,0.995599645888663
,,Rabi       ,1531,2132,1.39255388634879
,,Total,39937,40369,1.01081703683301
, 1999-00,Kharif     ,32566,23499,0.721580789780753
,,Rabi       ,1296,1423,1.09799382716049
,,Total,33862,24922,0.735987242336542
, 2000-01,Kharif     ,35073,39663,1.13086989992302
,,Rabi       ,1069,1174,1.09822263797942
,,Total,36142,40837,1.12990426650434
, 2001-02,Kharif     ,20940,8068,0.385291308500478
, 2002-03,Kharif     ,29542,20558,0.695890596438968
,,Rabi       ,1054,1181,1.12049335863378
,,Total,30596,21739,0.710517714733952
, 2003-04,Kharif     ,35971,4626,0.128603597342304
,,Rabi       ,1119,1088,0.972296693476318
,,Total,37090,5714,0.154057697492586
, 2004-05,Kharif     ,36666,24853,0.677821414934817
,,Rabi       ,1241,1561,1.25785656728445
,,Total,37907,26414,0.69681061545361
, 2005-06,Kharif     ,45806,21331,0.465681351787975
,,Rabi       ,1218,1078,0.885057471264368
,,Total,47024,22409,0.476543892480436
, 2006-07,Kharif     ,33010,21538,0.652468948803393
,,Rabi       ,780,897,1.15
,,Total,33790,22435,0.663953832494821
, 2007-08,Kharif     ,33785,27303,0.808139706970549
,,Rabi       ,681,668,0.980910425844347
,,Total,34466,27971,0.81155341495967
, 2008-09,Kharif     ,40406,18548,0.459040736524279
,,Rabi       ,667,665,0.997001499250375
,,Total,41073,19213,0.467776885058311
, 2009-10,Kharif     ,38033,35666,0.937764572870928
,,Rabi       ,1074,1037,0.965549348230912
,,Total,39107,36703,0.938527629324673
, 2010-11,Kharif     ,34724,47183,1.35880082939753
,,Rabi       ,964,1161,1.20435684647303
,,Total,35688,48344,1.35462900694911
, 2011-12,Kharif     ,34834,29476,0.846184762014124
,,Rabi       ,816,685,0.839460784313726
,,Total,35650,30161,0.846030855539972
, 2012-13,Kharif     ,16710,9604,0.57474566128067
,,Summer     ,693,876,1.26406926406926
,,Total,17403,10480,0.602195023846463
, 2013-14,Kharif     ,36328,31958,0.879707112970711
,,Summer     ,532,677,1.27255639097744
,,Total,36860,32635,0.88537710255019
, 2014-15,Kharif     ,26377,21525,0.816051863365811
,,Summer     ,766,787,1.02741514360313
,,Total,27143,22312,0.822016726227757
, 2015-16,Kharif     ,35384,16841,0.475949581731856
,,Summer     ,768,525,0.68359375
,,Total,36152,17366,0.48036069926975
, 2016-17,Kharif     ,34421,17233,0.500653670724267
,,Summer     ,325,323,0.993846153846154
,,Total,34746,17556,0.505266793299948
, 2017-18,Kharif     ,18764,14885,0.793274355148156
,,Summer     ,184,137,0.744565217391304
,,Total,18948,15022,0.792801351066075
, 2018-19,Kharif     ,30768,23530,0.764755590223609
,,Summer     ,224,203,0.90625
,,Total,30992,23733,0.765778265358802
Total - Groundnut,,,839235,603265,0.718827265307095
Horse-gram,,,,,
 1.DHARWAD, 1997-98,Kharif     ,5848,1989,0.340116279069767
,,Rabi       ,13975,5311,0.380035778175313
,,Total,19823,7300,0.368259092972809
, 1998-99,Kharif     ,2384,1368,0.573825503355705
,,Rabi       ,1193,426,0.357082984073764
,,Total,3577,1794,0.501537601341907
, 1999-00,Kharif     ,1882,676,0.359192348565356
,,Rabi       ,2049,434,0.211810639336262
,,Total,3931,1110,0.282370897990333
, 2000-01,Kharif     ,2266,2872,1.26743159752869
,,Rabi       ,3410,1351,0.396187683284457
,,Total,5676,4223,0.744009866102889
, 2001-02,Kharif     ,1470,268,0.182312925170068
,,Rabi       ,1605,241,0.150155763239875
,,Total,3075,509,0.165528455284553
, 2002-03,Kharif     ,450,351,0.78
,,Rabi       ,4413,608,0.137774756401541
,,Total,4863,959,0.197203372403866
, 2003-04,Kharif     ,504,54,0.107142857142857
,,Rabi       ,4179,957,0.229002153625269
,,Total,4683,1011,0.215887251761691
, 2004-05,Kharif     ,248,129,0.520161290322581
,,Rabi       ,2330,403,0.172961373390558
,,Total,2578,532,0.206361520558573
, 2005-06,Kharif     ,237,123,0.518987341772152
,,Rabi       ,4606,2179,0.473078593139383
,,Total,4843,2302,0.475325211645674
, 2006-07,Kharif     ,73,26,0.356164383561644
,,Rabi       ,2650,1697,0.640377358490566
,,Total,2723,1723,0.632757987513772
, 2007-08,Kharif     ,119,99,0.831932773109244
,,Rabi       ,1915,1115,0.582245430809399
,,Total,2034,1214,0.5968534906588
, 2008-09,Kharif     ,214,97,0.453271028037383
,,Rabi       ,1721,737,0.428239395700174
,,Total,1935,834,0.431007751937984
, 2009-10,Kharif     ,151,80,0.529801324503311
,,Rabi       ,1663,885,0.532170775706554
,,Total,1814,965,0.531973539140022
, 2010-11,Kharif     ,60,34,0.566666666666667
,,Rabi       ,2114,930,0.439924314096499
,,Total,2174,964,0.443422263109476
, 2011-12,Kharif     ,263,144,0.547528517110266
,,Rabi       ,1451,419,0.288766368022054
,,Total,1714,563,0.328471411901984
, 2012-13,Kharif     ,89,36,0.404494382022472
,,Rabi       ,1503,407,0.270791749833666
,,Total,1592,443,0.278266331658291
, 2013-14,Kharif     ,104,52,0.5
,,Rabi       ,1297,430,0.331534309946029
,,Total,1401,482,0.344039971448965
, 2014-15,Kharif     ,250,117,0.468
,,Rabi       ,1557,609,0.391136801541426
,,Total,1807,726,0.401770890979524
, 2015-16,Kharif     ,18,8,0.444444444444444
,,Rabi       ,984,244,0.247967479674797
,,Total,1002,252,0.251497005988024
, 2016-17,Kharif     ,18,5,0.277777777777778
,,Rabi       ,492,32,0.0650406504065041
,,Total,510,37,0.0725490196078431
, 2017-18,Kharif     ,17,12,0.705882352941176
,,Rabi       ,865,324,0.374566473988439
,,Total,882,336,0.380952380952381
, 2018-19,Kharif     ,128,54,0.421875
,,Rabi       ,1271,653,0.513768686073958
,,Total,1399,707,0.505360972122945
Total - Horse-gram,,,74036,28986,0.391512237289967
Jowar,,,,,
 1.DHARWAD, 1997-98,Kharif     ,62307,81074,1.30120211212223
,,Rabi       ,171442,85600,0.499294221952614
,,Summer     ,7,17,2.42857142857143
,,Total,233756,166691,0.713098273413303
, 1998-99,Kharif     ,14283,18286,1.2802632500175
,,Rabi       ,41923,24906,0.594089163466355
,,Summer     ,2,5,2.5
,,Total,56208,43197,0.76852049530316
, 1999-00,Kharif     ,12116,13513,1.11530207989435
,,Rabi       ,42957,24812,0.577600856670624
,,Total,55073,38325,0.695894539974216
, 2000-01,Kharif     ,15887,17560,1.10530622521559
,,Rabi       ,40243,26958,0.669880476107646
,,Total,56130,44518,0.793123107072867
, 2001-02,Kharif     ,12286,6979,0.568044929187693
,,Rabi       ,45173,14788,0.327363690700197
,,Total,57459,21767,0.378826641605319
, 2002-03,Kharif     ,11734,9331,0.795210499403443
,,Rabi       ,42258,13735,0.325027213782006
,,Total,53992,23066,0.427211438731664
, 2003-04,Kharif     ,14425,5667,0.392859618717504
,,Rabi       ,58521,2198,0.0375591667948258
,,Total,72946,7865,0.107819482905163
, 2004-05,Kharif     ,13525,9482,0.701072088724584
,,Rabi       ,44291,32994,0.744936894628706
,,Total,57816,42476,0.734675522346755
, 2005-06,Kharif     ,14113,11673,0.827109756961666
,,Rabi       ,44313,29882,0.674339358653217
,,Total,58426,41555,0.711241570533667
, 2006-07,Kharif     ,10433,7018,0.672673248346593
,,Rabi       ,34138,22343,0.654490596988693
,,Total,44571,29361,0.658746718718449
, 2007-08,Kharif     ,9371,10127,1.08067442108633
,,Rabi       ,41768,31143,0.745618655429994
,,Total,51139,41270,0.807016171610708
, 2008-09,Kharif     ,11634,9553,0.821127729069967
,,Rabi       ,36556,28888,0.790239632344895
,,Total,48190,38441,0.797696617555509
, 2009-10,Kharif     ,6635,5212,0.785531273549359
,,Rabi       ,37019,23236,0.627677679029687
,,Total,43654,28448,0.65166995006185
, 2010-11,Kharif     ,5507,5122,0.93008897766479
,,Rabi       ,37783,24144,0.639017547574306
,,Total,43290,29266,0.676045276045276
, 2011-12,Kharif     ,4612,3035,0.658065915004337
,,Rabi       ,39465,22536,0.571037628278221
,,Summer     ,15,27,1.8
,,Total,44092,25598,0.580558831534065
, 2012-13,Kharif     ,3222,1886,0.585350713842334
,,Rabi       ,48159,20817,0.432255653148944
,,Total,51381,22703,0.441855938965766
, 2013-14,Kharif     ,4072,3416,0.838899803536346
,,Rabi       ,34759,26054,0.749561264708421
,,Summer     ,20,33,1.65
,,Total,38851,29503,0.759388432730174
, 2014-15,Kharif     ,2056,1650,0.802529182879377
,,Rabi       ,39070,39492,1.01080112618377
,,Summer     ,18,38,2.11111111111111
,,Total,41144,41180,1.00087497569512
, 2015-16,Kharif     ,1121,323,0.288135593220339
,,Rabi       ,47291,17701,0.374299549597175
,,Summer     ,8,16,2
,,Total,48420,18040,0.372573316811235
, 2016-17,Kharif     ,1325,268,0.202264150943396
,,Rabi       ,50357,13730,0.272653255753917
,,Summer     ,7,10,1.42857142857143
,,Total,51689,14008,0.271005436359767
, 2017-18,Kharif     ,1775,1143,0.643943661971831
,,Rabi       ,59576,43580,0.731502618504096
,,Summer     ,10,21,2.1
,,Total,61361,44744,0.72919280976516
, 2018-19,Kharif     ,1431,353,0.246680642907058
,,Rabi       ,47632,28463,0.597560463553913
,,Summer     ,10,18,1.8
,,Total,49073,28834,0.587573614818739
Total - Jowar,,,1318661,820856,0.622492058231797
Linseed,,,,,
 1.DHARWAD, 1998-99,Rabi       ,292,95,0.325342465753425
, 1999-00,Rabi       ,290,98,0.337931034482759
, 2000-01,Rabi       ,342,126,0.368421052631579
, 2001-02,Rabi       ,234,78,0.333333333333333
, 2002-03,Rabi       ,234,82,0.35042735042735
, 2003-04,Rabi       ,68,5,0.0735294117647059
, 2004-05,Rabi       ,197,42,0.213197969543147
, 2005-06,Rabi       ,129,43,0.333333333333333
, 2006-07,Rabi       ,70,21,0.3
, 2007-08,Rabi       ,92,36,0.391304347826087
, 2008-09,Rabi       ,119,45,0.378151260504202
, 2009-10,Rabi       ,102,30,0.294117647058823
, 2010-11,Rabi       ,82,27,0.329268292682927
, 2011-12,Rabi       ,45,11,0.244444444444444
, 2012-13,Rabi       ,17,3,0.176470588235294
, 2013-14,Rabi       ,81,24,0.296296296296296
, 2014-15,Rabi       ,65,20,0.307692307692308
, 2015-16,Rabi       ,14,2,0.142857142857143
, 2018-19,Rabi       ,8,2,0.25
Total - Linseed,,,2481,790,0.318419991938734
Maize,,,,,
 1.DHARWAD, 1997-98,Kharif     ,109236,281572,2.57764839430224
,,Rabi       ,1789,3654,2.0424818334265
,,Summer     ,143,309,2.16083916083916
,,Total,111168,285535,2.56849992803685
, 1998-99,Kharif     ,18467,65095,3.52493637298966
,,Rabi       ,76,154,2.02631578947368
,,Summer     ,26,53,2.03846153846154
,,Total,18569,65302,3.51672141741612
, 1999-00,Kharif     ,18900,52972,2.80275132275132
,,Rabi       ,56,131,2.33928571428571
,,Summer     ,15,26,1.73333333333333
