Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2014-15,Kharif     ,2431,3540,1.45619086795557
,,Rabi       ,28922,30910,1.06873660189475
,,Summer     ,525,1024,1.95047619047619
,,Total,31878,35474,1.11280506932681
, 2015-16,Kharif     ,1826,1622,0.888280394304491
,,Rabi       ,32241,22390,0.694457367947644
,,Summer     ,1119,1929,1.72386058981233
,,Total,35186,25941,0.737253453077929
, 2016-17,Kharif     ,2131,1779,0.834819333646175
,,Rabi       ,22001,5727,0.260306349711377
,,Summer     ,935,785,0.839572192513369
,,Total,25067,8291,0.330753580404516
, 2017-18,Kharif     ,403,558,1.38461538461538
,,Rabi       ,30743,21846,0.710600787171063
,,Summer     ,623,866,1.3900481540931
,,Total,31769,23270,0.732475054298215
, 2018-19,Kharif     ,940,984,1.0468085106383
,,Rabi       ,46441,33663,0.724855192609978
,,Summer     ,444,585,1.31756756756757
,,Total,47825,35232,0.736685833768949
Total - Jowar,,,1065545,937317,0.87965970465818
Linseed,,,,,
 1.HAVERI, 1998-99,Rabi       ,436,142,0.325688073394495
, 1999-00,Rabi       ,430,145,0.337209302325581
, 2000-01,Rabi       ,285,105,0.368421052631579
, 2001-02,Rabi       ,74,25,0.337837837837838
, 2002-03,Rabi       ,45,16,0.355555555555556
, 2003-04,Rabi       ,33,3,0.0909090909090909
, 2004-05,Rabi       ,40,8,0.2
, 2005-06,Rabi       ,111,37,0.333333333333333
, 2006-07,Rabi       ,118,36,0.305084745762712
, 2007-08,Rabi       ,128,51,0.3984375
, 2008-09,Rabi       ,102,38,0.372549019607843
, 2009-10,Rabi       ,120,35,0.291666666666667
, 2010-11,Rabi       ,131,44,0.33587786259542
, 2011-12,Rabi       ,116,28,0.241379310344828
, 2012-13,Rabi       ,38,7,0.184210526315789
, 2013-14,Rabi       ,46,14,0.304347826086957
, 2014-15,Rabi       ,74,23,0.310810810810811
, 2015-16,Rabi       ,34,4,0.117647058823529
, 2016-17,Rabi       ,13,1,0.0769230769230769
, 2017-18,Rabi       ,17,6,0.352941176470588
, 2018-19,Rabi       ,12,2,0.166666666666667
Total - Linseed,,,2403,770,0.320432792342905
Maize,,,,,
 1.HAVERI, 1998-99,Kharif     ,53828,174707,3.24565282009363
,,Rabi       ,80,164,2.05
,,Summer     ,175,387,2.21142857142857
,,Total,54083,175258,3.2405376920659
, 1999-00,Kharif     ,65394,205231,3.13837660947488
,,Rabi       ,1679,3889,2.31625967837999
,,Summer     ,511,903,1.76712328767123
,,Total,67584,210023,3.10758463541667
, 2000-01,Kharif     ,82099,339203,4.13163375924189
,,Rabi       ,1164,2715,2.33247422680412
,,Summer     ,475,1336,2.81263157894737
,,Total,83738,343254,4.09914256371062
, 2001-02,Kharif     ,80490,187534,2.32990433594235
,,Rabi       ,927,2167,2.33764832793959
,,Summer     ,574,1510,2.63066202090592
,,Total,81991,191211,2.33209742532717
, 2002-03,Kharif     ,103154,206334,2.00025205033251
,,Rabi       ,870,2225,2.55747126436782
,,Summer     ,466,1191,2.55579399141631
,,Total,104490,209750,2.00736912623218
, 2003-04,Kharif     ,108212,115966,1.07165563893099
,,Rabi       ,1369,2999,2.19065010956903
,,Summer     ,500,1259,2.518
,,Total,110081,120224,1.09214124144948
, 2004-05,Kharif     ,132467,299230,2.25890221715597
,,Rabi       ,432,1314,3.04166666666667
,,Summer     ,688,2105,3.05959302325581
,,Total,133587,302649,2.26555727727997
, 2005-06,Kharif     ,153167,360596,2.35426691127984
,,Rabi       ,788,1802,2.28680203045685
,,Summer     ,885,2018,2.28022598870057
,,Total,154840,364416,2.35350038749677
, 2006-07,Kharif     ,127899,336397,2.63017693648895
,,Rabi       ,1398,2426,1.73533619456366
,,Summer     ,1017,4196,4.12586037364798
,,Total,130314,343019,2.63224979664503
, 2007-08,Kharif     ,137735,331828,2.40917704287218
,,Rabi       ,1750,5120,2.92571428571429
,,Summer     ,1031,3147,3.05237633365664
,,Total,140516,340095,2.42032935751089
, 2008-09,Kharif     ,120619,313857,2.60205274459248
,,Rabi       ,2207,6508,2.94879927503398
,,Summer     ,1567,4985,3.18123803446075
,,Total,124393,325350,2.61550087223558
, 2009-10,Kharif     ,120119,248755,2.0709046861862
,,Rabi       ,3665,10735,2.92905866302865
,,Summer     ,2181,2930,1.34342044933517
,,Total,125965,262420,2.08327710078196
, 2010-11,Kharif     ,129212,472631,3.65779494164629
,,Rabi       ,3736,11877,3.17906852248394
,,Summer     ,2983,10559,3.53972510895072
,,Total,135931,495067,3.64204633233037
, 2011-12,Kharif     ,128640,422394,3.28353544776119
,,Rabi       ,6870,24040,3.49927219796215
,,Summer     ,3468,10408,3.00115340253749
,,Total,138978,456842,3.28715336240268
, 2012-13,Kharif     ,163807,321971,1.96555092273224
,,Rabi       ,5969,21457,3.59473948735131
,,Summer     ,3711,8387,2.26003772568041
,,Total,173487,351815,2.02790410808879
, 2013-14,Kharif     ,147684,525142,3.55584897483817
,,Rabi       ,6138,23307,3.79716520039101
,,Summer     ,3061,9148,2.98856582816073
,,Total,156883,557597,3.5542219360925
, 2014-15,Kharif     ,137136,382369,2.78824670400187
,,Rabi       ,7944,28768,3.62134944612286
,,Summer     ,3124,9571,3.06370038412292
,,Total,148204,420708,2.83870880677984
, 2015-16,Kharif     ,158681,361642,2.27905042191567
,,Rabi       ,8014,23655,2.95170950836037
,,Summer     ,4001,10871,2.71707073231692
,,Total,170696,396168,2.32089797066129
, 2016-17,Kharif     ,176102,410881,2.33319894152253
,,Rabi       ,10478,34362,3.27944264172552
,,Summer     ,2905,7589,2.61239242685026
,,Total,189485,452832,2.38980394226456
, 2017-18,Kharif     ,170047,721458,4.24269760713215
,,Rabi       ,11743,36792,3.13310057055267
,,Summer     ,3363,9645,2.86797502230152
,,Total,185153,767895,4.14735381009219
, 2018-19,Kharif     ,179759,387821,2.15744969653814
,,Rabi       ,8803,25565,2.90412359422924
,,Summer     ,2753,9486,3.44569560479477
,,Total,191315,422872,2.21034419674359
Total - Maize,,,2801714,7509465,2.68031105244861
Mesta,,,,Bales*,Bales/Hectare
 1.HAVERI, 2001-02,Kharif     ,1,3,3
, 2002-03,Kharif     ,1,3,3
, 2006-07,Whole Year ,8,11,1.375
Total - Mesta,,,10,17,1.7
Moong(Green Gram),,,,,
 1.HAVERI, 1998-99,Kharif     ,14396,2298,0.159627674353987
,,Rabi       ,2631,1180,0.448498669707336
,,Total,17027,3478,0.204263816291772
, 1999-00,Kharif     ,16370,7449,0.455039706780696
,,Rabi       ,2827,328,0.116024053767244
,,Total,19197,7777,0.405115382611866
, 2000-01,Kharif     ,15319,10988,0.717279195769959
,,Rabi       ,3545,956,0.269675599435825
,,Total,18864,11944,0.633163698049194
, 2001-02,Kharif     ,12141,5675,0.467424429618648
,,Rabi       ,699,157,0.224606580829757
,,Total,12840,5832,0.454205607476635
, 2002-03,Kharif     ,22375,744,0.0332513966480447
,,Rabi       ,2140,486,0.227102803738318
,,Total,24515,1230,0.0501733632469916
, 2003-04,Kharif     ,16564,220,0.0132818159864767
,,Rabi       ,1824,534,0.292763157894737
,,Total,18388,754,0.0410050032629976
, 2004-05,Kharif     ,20337,5410,0.266017603382996
,,Rabi       ,1380,337,0.244202898550725
,,Total,21717,5747,0.264631394759866
, 2005-06,Kharif     ,13761,4079,0.296417411525325
,,Rabi       ,1587,932,0.587271581600504
,,Total,15348,5011,0.326492051081574
, 2006-07,Kharif     ,10621,2401,0.226061576122776
,,Rabi       ,3454,1414,0.409380428488709
,,Total,14075,3815,0.271047957371226
, 2007-08,Kharif     ,9585,1512,0.157746478873239
,,Rabi       ,2407,947,0.393435812214375
,,Total,11992,2459,0.205053368912608
, 2008-09,Kharif     ,6593,820,0.124374336417412
,,Rabi       ,2199,852,0.387448840381992
,,Total,8792,1672,0.1901728844404
, 2009-10,Kharif     ,4019,565,0.140582234386663
,,Rabi       ,2467,785,0.318200243210377
,,Total,6486,1350,0.208140610545791
, 2010-11,Kharif     ,2986,1282,0.429336905559277
,,Rabi       ,3002,998,0.332445036642238
,,Total,5988,2280,0.380761523046092
, 2011-12,Kharif     ,1704,665,0.390258215962441
,,Rabi       ,2261,947,0.418841220698806
,,Total,3965,1612,0.40655737704918
, 2012-13,Kharif     ,1595,212,0.132915360501567
,,Rabi       ,1540,420,0.272727272727273
,,Total,3135,632,0.201594896331738
, 2013-14,Kharif     ,1087,354,0.325666973321067
,,Rabi       ,1540,588,0.381818181818182
,,Total,2627,942,0.358583936048725
, 2014-15,Kharif     ,921,166,0.180238870792617
,,Rabi       ,1779,642,0.360876897133221
,,Total,2700,808,0.299259259259259
, 2015-16,Kharif     ,907,253,0.278941565600882
,,Rabi       ,1614,544,0.337050805452292
,,Summer     ,95,33,0.347368421052632
,,Total,2616,830,0.317278287461774
, 2016-17,Kharif     ,1307,407,0.311400153022188
,,Rabi       ,893,89,0.0996640537513998
,,Summer     ,102,38,0.372549019607843
,,Total,2302,534,0.231972198088619
, 2017-18,Kharif     ,696,217,0.311781609195402
,,Rabi       ,1744,293,0.168004587155963
,,Summer     ,30,11,0.366666666666667
,,Total,2470,521,0.210931174089069
, 2018-19,Kharif     ,755,263,0.348344370860927
,,Rabi       ,3216,785,0.244092039800995
,,Summer     ,4,1,0.25
,,Total,3975,1049,0.263899371069182
Total - Moong(Green Gram),,,219019,60277,0.275213565946333
Niger seed,,,,,
 1.HAVERI, 1998-99,Kharif     ,1803,434,0.240709927897948
, 1999-00,Kharif     ,2020,486,0.240594059405941
, 2000-01,Kharif     ,1686,406,0.240806642941874
, 2001-02,Kharif     ,1633,393,0.240661359461115
, 2002-03,Kharif     ,940,226,0.240425531914894
, 2003-04,Kharif     ,652,157,0.24079754601227
, 2004-05,Kharif     ,828,199,0.240338164251208
, 2005-06,Kharif     ,645,155,0.24031007751938
, 2006-07,Kharif     ,665,160,0.240601503759398
, 2007-08,Kharif     ,555,138,0.248648648648649
, 2008-09,Kharif     ,579,198,0.341968911917098
, 2009-10,Kharif     ,449,157,0.349665924276169
, 2010-11,Kharif     ,379,114,0.300791556728232
, 2011-12,Kharif     ,313,85,0.271565495207668
, 2012-13,Kharif     ,282,68,0.24113475177305
, 2013-14,Kharif     ,275,60,0.218181818181818
, 2014-15,Kharif     ,179,47,0.262569832402235
, 2015-16,Kharif     ,125,32,0.256
, 2016-17,Kharif     ,137,26,0.18978102189781
, 2017-18,Kharif     ,107,23,0.214953271028037
, 2018-19,Kharif     ,2,,0
Total - Niger seed,,,14254,3564,0.250035077872878
Onion,,,,,
 1.HAVERI, 1998-99,Kharif     ,9054,31372,3.46498785067374
,,Rabi       ,143,260,1.81818181818182
,,Summer     ,42,485,11.547619047619
,,Total,9239,32117,3.47624201753437
, 1999-00,Whole Year ,7772,8752,1.12609366958312
, 2000-01,Whole Year ,7044,17951,2.54840999432141
, 2001-02,Whole Year ,4512,14019,3.10704787234043
, 2002-03,Whole Year ,7809,10550,1.35100525035216
, 2003-04,Whole Year ,6568,20412,3.10779537149817
, 2004-05,Whole Year ,10372,53516,5.15966062475897
, 2005-06,Kharif     ,11134,60026,5.39123405784085
,,Rabi       ,121,1254,10.3636363636364
,,Summer     ,88,1505,17.1022727272727
,,Total,11343,62785,5.53513179934762
, 2006-07,Whole Year ,9949,27137,2.7276108151573
, 2007-08,Kharif     ,8266,30900,3.73820469392693
,,Rabi       ,79,665,8.41772151898734
,,Summer     ,40,338,8.45
,,Total,8385,31903,3.80477042337507
, 2008-09,Kharif     ,6248,36225,5.79785531370038
,,Rabi       ,106,708,6.67924528301887
,,Summer     ,16,87,5.4375
,,Total,6370,37020,5.8116169544741
, 2009-10,Kharif     ,5529,17806,3.22047386507506
,,Rabi       ,98,581,5.92857142857143
,,Summer     ,37,282,7.62162162162162
,,Total,5664,18669,3.29608050847458
, 2010-11,Kharif     ,4249,22920,5.39421040244763
,,Rabi       ,117,801,6.84615384615385
,,Summer     ,73,777,10.6438356164384
,,Total,4439,24498,5.51881054291507
, 2011-12,Kharif     ,3805,22195,5.83311432325887
,,Rabi       ,72,573,7.95833333333333
,,Summer     ,11,68,6.18181818181818
,,Total,3888,22836,5.87345679012346
, 2012-13,Kharif     ,2744,3785,1.37937317784257
,,Rabi       ,69,452,6.55072463768116
,,Summer     ,35,199,5.68571428571429
,,Total,2848,4436,1.55758426966292
, 2013-14,Kharif     ,3245,29490,9.08782742681048
,,Rabi       ,142,998,7.02816901408451
,,Summer     ,69,542,7.85507246376812
,,Total,3456,31030,8.97858796296296
, 2014-15,Kharif     ,5847,10676,1.82589362066017
,,Rabi       ,137,908,6.62773722627737
,,Summer     ,60,294,4.9
,,Total,6044,11878,1.96525479814692
, 2015-16,Kharif     ,4402,17447,3.96342571558383
,,Rabi       ,170,962,5.65882352941177
,,Summer     ,36,156,4.33333333333333
,,Total,4608,18565,4.02886284722222
, 2016-17,Kharif     ,6501,19386,2.9820027688048
,,Rabi       ,311,4454,14.3215434083601
,,Summer     ,100,1472,14.72
,,Total,6912,25312,3.66203703703704
, 2017-18,Kharif     ,5803,48634,8.38083749784594
,,Rabi       ,243,1405,5.78189300411523
,,Summer     ,75,905,12.0666666666667
,,Total,6121,50944,8.32282306812612
, 2018-19,Kharif     ,6246,21379,3.42283061159142
,,Rabi       ,189,233,1.23280423280423
,,Summer     ,161,1699,10.5527950310559
,,Total,6596,23311,3.53411158277744
Total - Onion,,,139939,547641,3.91342656443165
Other  Rabi pulses,,,,,
 1.HAVERI, 1999-00,Rabi       ,4046,550,0.135936727632229
, 2000-01,Rabi       ,4152,565,0.136078998073218
, 2001-02,Rabi       ,2041,267,0.130818226359628
, 2002-03,Rabi       ,2263,308,0.13610251878038
, 2003-04,Rabi       ,1582,214,0.13527180783818
, 2004-05,Rabi       ,1385,188,0.135740072202166
, 2005-06,Rabi       ,2903,394,0.135721667240785
, 2006-07,Rabi       ,2215,544,0.245598194130925
, 2007-08,Rabi       ,2002,507,0.253246753246753
, 2008-09,Rabi       ,1234,209,0.16936790923825
, 2009-10,Rabi       ,1504,376,0.25
, 2010-11,Rabi       ,268,104,0.388059701492537
, 2011-12,Rabi       ,157,147,0.936305732484076
, 2012-13,Rabi       ,146,67,0.458904109589041
, 2013-14,Rabi       ,275,214,0.778181818181818
, 2014-15,Rabi       ,238,177,0.743697478991597
, 2015-16,Rabi       ,199,131,0.658291457286432
, 2016-17,Rabi       ,122,4,0.0327868852459016
, 2017-18,Rabi       ,275,216,0.785454545454545
, 2018-19,Rabi       ,271,201,0.74169741697417
Total - Other  Rabi pulses,,,27278,5383,0.197338514553853
Other Kharif pulses,,,,,
 1.HAVERI, 1999-00,Kharif     ,4383,1216,0.277435546429386
, 2000-01,Kharif     ,3364,906,0.269322235434007
, 2001-02,Kharif     ,2969,788,0.265409228696531
, 2002-03,Kharif     ,2204,604,0.274047186932849
, 2003-04,Kharif     ,1215,328,0.269958847736626
, 2004-05,Kharif     ,1476,,0
, 2005-06,Kharif     ,1175,313,0.266382978723404
, 2006-07,Kharif     ,700,388,0.554285714285714
, 2007-08,Kharif     ,686,399,0.581632653061224
, 2008-09,Kharif     ,537,286,0.532588454376164
, 2009-10,Kharif     ,449,194,0.432071269487751
, 2010-11,Kharif     ,104,93,0.894230769230769
, 2011-12,Kharif     ,147,158,1.07482993197279
, 2012-13,Kharif     ,112,109,0.973214285714286
, 2013-14,Kharif     ,165,122,0.739393939393939
, 2014-15,Kharif     ,148,126,0.851351351351351
, 2015-16,Kharif     ,190,259,1.36315789473684
, 2016-17,Kharif     ,104,39,0.375
, 2017-18,Kharif     ,217,210,0.967741935483871
, 2018-19,Kharif     ,242,149,0.615702479338843
Total - Other Kharif pulses,,,20587,6687,0.324816631855054
Peas & beans (Pulses),,,,,
 1.HAVERI, 1998-99,Kharif     ,24,220,9.16666666666667
, 2001-02,Whole Year ,47,275,5.85106382978723
, 2005-06,Kharif     ,38,232,6.10526315789474
,,Rabi       ,1,7,7
,,Total,39,239,6.12820512820513
, 2010-11,Kharif     ,32,222,6.9375
,,Rabi       ,8,57,7.125
,,Summer     ,11,93,8.45454545454546
,,Total,51,372,7.29411764705882
, 2011-12,Kharif     ,4,36,9
,,Rabi       ,4,29,7.25
,,Summer     ,1,9,9
,,Total,9,74,8.22222222222222
Total - Peas & beans (Pulses),,,170,1180,6.94117647058824
Potato,,,,,
 1.HAVERI, 2000-01,Whole Year ,3,28,9.33333333333333
, 2002-03,Whole Year ,14,28,2
, 2003-04,Whole Year ,1,5,5
, 2004-05,Whole Year ,1,6,6
, 2005-06,Kharif     ,1,3,3
, 2006-07,Whole Year ,2,13,6.5
, 2014-15,Kharif     ,1,6,6
, 2015-16,Kharif     ,3,12,4
,,Summer     ,1,16,16
,,Total,4,28,7
, 2016-17,Kharif     ,28,275,9.82142857142857
, 2017-18,Kharif     ,4,39,9.75
,,Rabi       ,2,37,18.5
,,Total,6,76,12.6666666666667
, 2018-19,Kharif     ,3,24,8
,,Summer     ,2,36,18
,,Total,5,60,12
Total - Potato,,,66,528,8
Ragi,,,,,
 1.HAVERI, 1998-99,Kharif     ,4756,4079,0.857653490328007
, 1999-00,Kharif     ,3748,2576,0.687299893276414
, 2000-01,Kharif     ,3057,4897,1.60189728491986
,,Summer     ,1,2,2
,,Total,3058,4899,1.60202746893394
, 2001-02,Kharif     ,2370,1507,0.635864978902954
, 2002-03,Kharif     ,1711,893,0.521917007597896
, 2003-04,Kharif     ,2382,741,0.311083123425693
, 2004-05,Kharif     ,1323,1655,1.25094482237339
, 2005-06,Kharif     ,1391,1953,1.40402588066139
,,Summer     ,1,2,2
,,Total,1392,1955,1.40445402298851
, 2006-07,Kharif     ,1272,1328,1.0440251572327
, 2007-08,Kharif     ,920,960,1.04347826086957
, 2008-09,Kharif     ,988,1254,1.26923076923077
, 2009-10,Kharif     ,562,371,0.660142348754448
, 2010-11,Kharif     ,483,275,0.56935817805383
, 2011-12,Kharif     ,604,528,0.874172185430464
, 2012-13,Kharif     ,249,98,0.393574297188755
, 2013-14,Kharif     ,150,83,0.553333333333333
, 2014-15,Kharif     ,225,160,0.711111111111111
, 2015-16,Kharif     ,143,107,0.748251748251748
,,Rabi       ,11,19,1.72727272727273
,,Total,154,126,0.818181818181818
, 2016-17,Kharif     ,124,77,0.620967741935484
,,Summer     ,1,2,2
,,Total,125,79,0.632
, 2017-18,Kharif     ,186,233,1.25268817204301
, 2018-19,Kharif     ,267,303,1.13483146067416
,,Rabi       ,9,13,1.44444444444444
,,Summer     ,1,2,2
,,Total,277,318,1.14801444043321
Total - Ragi,,,26935,24118,0.895414887692593
Rapeseed &Mustard,,,,,
 1.HAVERI, 1998-99,Kharif     ,81,13,0.160493827160494
, 1999-00,Rabi       ,124,20,0.161290322580645
, 2000-01,Rabi       ,232,37,0.15948275862069
, 2001-02,Rabi       ,148,23,0.155405405405405
, 2002-03,Rabi       ,33,5,0.151515151515152
, 2003-04,Rabi       ,30,5,0.166666666666667
, 2004-05,Rabi       ,40,6,0.15
, 2005-06,Rabi       ,53,8,0.150943396226415
, 2006-07,Kharif     ,72,11,0.152777777777778
, 2007-08,Kharif     ,47,17,0.361702127659574
, 2008-09,Rabi       ,52,21,0.403846153846154
, 2009-10,Rabi       ,5,1,0.2
, 2010-11,Rabi       ,22,7,0.318181818181818
, 2011-12,Rabi       ,14,4,0.285714285714286
, 2012-13,Kharif     ,16,5,0.3125
, 2013-14,Kharif     ,18,5,0.277777777777778
, 2014-15,Kharif     ,2,,0
, 2015-16,Kharif     ,11,2,0.181818181818182
, 2016-17,Kharif     ,3,1,0.333333333333333
, 2017-18,Kharif     ,9,2,0.222222222222222
, 2018-19,Kharif     ,5,1,0.2
Total - Rapeseed &Mustard,,,1017,194,0.190757128810226
Rice,,,,,
 1.HAVERI, 1998-99,Kharif     ,52395,78129,1.49115373604352
,,Summer     ,1980,5204,2.62828282828283
,,Total,54375,83333,1.53256091954023
, 1999-00,Kharif     ,53741,89761,1.67025176308591
,,Summer     ,1931,4822,2.49715173485241
,,Total,55672,94583,1.6989330363558
, 2000-01,Kharif     ,54985,112869,2.05272347003728
,,Summer     ,1758,4506,2.56313993174061
,,Total,56743,117375,2.06853708827521
, 2001-02,Kharif     ,56369,27476,0.487431034788625
,,Summer     ,1765,3493,1.97903682719547
,,Total,58134,30969,0.5327175147074
, 2002-03,Kharif     ,55222,23928,0.433305566621999
,,Rabi       ,53,111,2.09433962264151
,,Summer     ,2098,3576,1.70448045757865
,,Total,57373,27615,0.481323967720008
, 2003-04,Kharif     ,35641,24198,0.678937179091496
,,Summer     ,1467,5385,3.67075664621677
,,Total,37108,29583,0.797213538859545
, 2004-05,Kharif     ,34035,43973.22,1.292
,,Summer     ,3278,14664,4.47345942647956
,,Total,37313,58637.22,1.57149572535041
, 2005-06,Kharif     ,26796,55400,2.06747275712793
,,Summer     ,4621,14667,3.1739883142177
,,Total,31417,70067,2.23022567399815
, 2006-07,Kharif     ,36385,68978,1.89578122852824
,,Summer     ,3172,10719,3.37925598991173
,,Total,39557,79697,2.0147382258513
, 2007-08,Kharif     ,37740,92017,2.43818229994701
,,Summer     ,4127,12395,3.00339229464502
,,Total,41867,104412,2.49389734158168
, 2008-09,Kharif     ,46954,56650.001,1.2065
,,Summer     ,4715,15131,3.20911983032874
,,Total,51669,71781.001,1.38924695658906
, 2009-10,Kharif     ,43936,47582.688,1.083
,,Summer     ,6059,12652,2.08813335533916
,,Total,49995,60234.688,1.20481424142414
, 2010-11,Kharif     ,44996,89319,1.98504311494355
,,Summer     ,5931,17833,3.00674422525712
,,Total,50927,107152,2.1040312604316
, 2011-12,Kharif     ,44761,102249,2.28433234288778
,,Summer     ,4917,16340,3.32316453121822
,,Total,49678,118589,2.38715326703974
, 2012-13,Kharif     ,46099,37313,0.809410182433458
,,Summer     ,4592,9301,2.02547909407666
,,Total,50691,46614,0.919571521571877
, 2013-14,Kharif     ,41051,101006,2.46050035321917
,,Summer     ,7312,21110,2.88703501094092
,,Total,48363,122116,2.52498811074582
, 2014-15,Kharif     ,39894,99031,2.4823532360756
,,Summer     ,6285,19345,3.07796340493238
,,Total,46179,118376,2.56341627146538
, 2015-16,Kharif     ,38857,39609,1.01935301232725
,,Summer     ,6111,15048,2.46244477172312
,,Total,44968,54657,1.21546433019036
, 2016-17,Kharif     ,32015,32999,1.03073559269093
,,Summer     ,3992,8078,2.02354709418838
,,Total,36007,41077,1.14080595439776
, 2017-18,Kharif     ,23672,43762,1.84868198715782
,,Summer     ,4058,10197,2.51281419418433
,,Total,27730,53959,1.94587089794446
, 2018-19,Kharif     ,31892,43446,1.3622852125925
,,Summer     ,5396,11467,2.12509266123054
,,Total,37288,54913,1.47267217335336
Total - Rice,,,963054,1545739.909,1.60503970597703
Safflower,,,,,
 1.HAVERI, 1998-99,Rabi       ,2506,1471,0.586991221069433
, 1999-00,Rabi       ,3388,2736,0.807556080283353
, 2000-01,Rabi       ,2055,1144,0.55669099756691
, 2001-02,Rabi       ,1708,922,0.539812646370023
, 2002-03,Rabi       ,1443,632,0.437976437976438
, 2003-04,Rabi       ,2252,663,0.294404973357016
, 2004-05,Rabi       ,1459,1317,0.902673063742289
, 2005-06,Rabi       ,1888,1376,0.728813559322034
, 2006-07,Rabi       ,1766,1196,0.677236693091733
, 2007-08,Rabi       ,1776,1517,0.854166666666667
, 2008-09,Rabi       ,2504,1832,0.731629392971246
, 2009-10,Rabi       ,1965,1434,0.729770992366412
, 2010-11,Rabi       ,1453,595,0.40949759119064
, 2011-12,Rabi       ,1049,1046,0.997140133460439
, 2012-13,Rabi       ,1717,1194,0.695398951659872
, 2013-14,Rabi       ,1080,926,0.857407407407407
, 2014-15,Rabi       ,674,777,1.15281899109792
, 2015-16,Rabi       ,910,262,0.287912087912088
, 2016-17,Rabi       ,228,114,0.5
, 2017-18,Rabi       ,386,223,0.577720207253886
, 2018-19,Rabi       ,267,195,0.730337078651685
Total - Safflower,,,32474,21572,0.664285274373345
Sannhamp,,,,,
 1.HAVERI, 1999-00,Whole Year ,1,1,1
, 2000-01,Whole Year ,2,1,0.5
, 2002-03,Whole Year ,6,1,0.166666666666667
, 2003-04,Whole Year ,1,0,0
, 2004-05,Whole Year ,2,1,0.5
, 2013-14,Whole Year ,5,1,0.2
, 2014-15,Whole Year ,5,1,0.2
, 2018-19,Whole Year ,13,3,0.230769230769231
Total - Sannhamp,,,35,9,0.257142857142857
Sesamum,,,,,
 1.HAVERI, 1998-99,Kharif     ,1320,534,0.404545454545455
, 1999-00,Kharif     ,1292,632,0.489164086687306
, 2000-01,Kharif     ,1091,448,0.410632447296059
, 2001-02,Kharif     ,1047,678,0.64756446991404
, 2002-03,Kharif     ,949,373,0.39304531085353
, 2003-04,Kharif     ,655,143,0.218320610687023
, 2004-05,Kharif     ,928,500,0.538793103448276
, 2005-06,Kharif     ,976,979,1.0030737704918
, 2006-07,Kharif     ,708,684,0.966101694915254
, 2007-08,Kharif     ,417,368,0.882494004796163
, 2008-09,Kharif     ,478,337,0.705020920502092
, 2009-10,Kharif     ,313,211,0.674121405750799
, 2010-11,Kharif     ,245,84,0.342857142857143
, 2011-12,Kharif     ,206,69,0.33495145631068
, 2012-13,Kharif     ,228,16,0.0701754385964912
, 2013-14,Kharif     ,154,78,0.506493506493506
, 2014-15,Kharif     ,140,101,0.721428571428571
, 2015-16,Kharif     ,114,20,0.175438596491228
, 2016-17,Kharif     ,164,19,0.115853658536585
, 2017-18,Kharif     ,7,6,0.857142857142857
, 2018-19,Kharif     ,6,4,0.666666666666667
Total - Sesamum,,,11438,6284,0.549396747683161
Small millets,,,,,
 1.HAVERI, 1999-00,Kharif     ,12175,6915,0.567967145790554
, 2000-01,Kharif     ,12723,11712,0.920537609054468
, 2001-02,Kharif     ,11564,10636,0.919750951227949
, 2002-03,Kharif     ,12705,11033,0.868398268398268
, 2003-04,Kharif     ,11795,8006,0.678762187367529
, 2004-05,Kharif     ,10663,8232,0.772015380286974
, 2005-06,Kharif     ,7864,6237,0.793107833163784
, 2006-07,Kharif     ,7887,7680,0.97375427919361
, 2007-08,Kharif     ,7046,5993,0.850553505535055
, 2009-10,Kharif     ,3172,2487,0.784047919293821
, 2010-11,Kharif     ,2841,1236,0.4350580781415
, 2011-12,Kharif     ,3057,3487,1.14066077854105
, 2012-13,Kharif     ,2224,1893,0.851169064748201
, 2013-14,Kharif     ,1537,2156,1.40273259596617
, 2014-15,Kharif     ,1217,1229,1.00986031224322
, 2015-16,Kharif     ,1143,534,0.467191601049869
, 2016-17,Kharif     ,1045,1114,1.06602870813397
, 2017-18,Kharif     ,1008,1887,1.87202380952381
, 2018-19,Kharif     ,490,442,0.902040816326531
Total - Small millets,,,112156,92909,0.828390812796462
Soyabean,,,,,
 1.HAVERI, 1998-99,Kharif     ,456,491,1.07675438596491
, 1999-00,Kharif     ,583,533,0.914236706689537
, 2000-01,Kharif     ,499,521,1.04408817635271
, 2001-02,Kharif     ,177,147,0.830508474576271
, 2002-03,Kharif     ,327,272,0.831804281345566
, 2003-04,Kharif     ,544,262,0.481617647058824
, 2004-05,Kharif     ,1253,784,0.625698324022346
, 2005-06,Kharif     ,2958,837,0.282961460446247
, 2006-07,Kharif     ,6502,6022,0.926176561058136
, 2007-08,Kharif     ,5866,3962,0.675417661097852
, 2008-09,Kharif     ,9273,6228,0.671627305079262
, 2009-10,Kharif     ,11342,3739,0.329659672015518
, 2010-11,Kharif     ,7024,7794,1.10962414578588
, 2011-12,Kharif     ,5528,6024,1.08972503617945
, 2012-13,Kharif     ,6046,2499,0.413331128018525
, 2013-14,Kharif     ,5006,5873,1.17319216939672
, 2014-15,Kharif     ,5016,4150,0.827352472089314
, 2015-16,Kharif     ,7450,6533,0.876912751677852
