Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
,,Rabi       ,267,453,1.69662921348315
,,Summer     ,956,5891,6.16213389121339
,,Total,2375,8864,3.73221052631579
, 2009-10,Rabi       ,890,2653,2.98089887640449
,,Summer     ,927,5976,6.44660194174757
,,Total,1817,8629,4.74903687396808
, 2010-11,Kharif     ,1002,942,0.940119760479042
,,Rabi       ,725,2654,3.66068965517241
,,Summer     ,934,7875,8.43147751605996
,,Total,2661,11471,4.31078541901541
, 2011-12,Kharif     ,1023,826,0.807429130009775
,,Rabi       ,225,1115,4.95555555555556
,,Summer     ,632,4044,6.39873417721519
,,Total,1880,5985,3.18351063829787
, 2012-13,Kharif     ,831,762,0.916967509025271
,,Rabi       ,532,2215,4.16353383458647
,,Summer     ,561,2859,5.09625668449198
,,Total,1924,5836,3.03326403326403
, 2013-14,Kharif     ,736,816,1.10869565217391
,,Rabi       ,446,1511,3.38789237668161
,,Summer     ,484,2864,5.91735537190083
,,Total,1666,5191,3.11584633853541
, 2014-15,Kharif     ,855,967,1.13099415204678
,,Rabi       ,454,762,1.6784140969163
,,Summer     ,417,739,1.77218225419664
,,Total,1726,2468,1.42989571263036
, 2015-16,Kharif     ,765,664,0.86797385620915
,,Rabi       ,512,2901,5.666015625
,,Summer     ,554,3172,5.72563176895307
,,Total,1831,6737,3.6794101583834
, 2016-17,Kharif     ,657,1323,2.01369863013699
,,Rabi       ,534,2054,3.84644194756554
,,Summer     ,479,2242,4.68058455114823
,,Total,1670,5619,3.36467065868263
, 2017-18,Kharif     ,774,1456,1.88113695090439
,,Rabi       ,362,1350,3.7292817679558
,,Summer     ,585,2375,4.05982905982906
,,Total,1721,5181,3.01045903544451
Total - Dry chillies,,,41449,120167,2.89915317619243
Garlic,,,,,
 1.HASSAN, 1997-98,Whole Year ,12,32,2.66666666666667
, 1998-99,Whole Year ,16,43,2.6875
, 1999-00,Whole Year ,16,43,2.6875
, 2000-01,Whole Year ,4,11,2.75
, 2002-03,Whole Year ,35,94,2.68571428571429
, 2003-04,Whole Year ,40,107,2.675
, 2004-05,Whole Year ,17,45,2.64705882352941
, 2005-06,Whole Year ,10,27,2.7
, 2006-07,Whole Year ,8,21,2.625
, 2007-08,Whole Year ,5,5,1
, 2008-09,Whole Year ,6,13,2.16666666666667
, 2009-10,Whole Year ,6,8,1.33333333333333
, 2010-11,Whole Year ,4,5,1.25
, 2011-12,Whole Year ,3,4,1.33333333333333
, 2012-13,Whole Year ,17,22,1.29411764705882
, 2013-14,Whole Year ,9,9,1
, 2014-15,Whole Year ,10,11,1.1
, 2015-16,Whole Year ,8,11,1.375
, 2016-17,Whole Year ,10,8,0.8
, 2017-18,Whole Year ,9,8,0.888888888888889
Total - Garlic,,,245,527,2.15102040816327
Ginger,,,,,
 1.HASSAN, 1997-98,Kharif     ,25,32,1.28
, 1998-99,Kharif     ,29,378,13.0344827586207
, 1999-00,Kharif     ,100,1303,13.03
, 2000-01,Kharif     ,932,12142,13.0278969957082
, 2001-02,Kharif     ,1053,13719,13.02849002849
, 2002-03,Kharif     ,2123,27659,13.0282618935469
, 2003-04,Kharif     ,1326,17276,13.0286576168929
, 2004-05,Kharif     ,3466,45156,13.0282746682054
, 2005-06,Whole Year ,11763,153253,13.028394117147
, 2006-07,Whole Year ,6910,90026,13.0283646888567
, 2007-08,Whole Year ,6425,146552,22.8096498054475
, 2008-09,Whole Year ,13844,464481,33.5510690551864
, 2009-10,Whole Year ,34005,1070882,31.4918982502573
, 2010-11,Whole Year ,34073,119749.6,3.51450121797318
, 2011-12,Whole Year ,13873,44141.9,3.1818568442298
, 2012-13,Whole Year ,4899,156073,31.8581343131251
, 2013-14,Whole Year ,7065,239067,33.8382165605095
, 2014-15,Whole Year ,15736,510979,32.471975088968
, 2015-16,Whole Year ,15122,580118,38.3625181854252
, 2016-17,Whole Year ,8943,227537,25.4430280666443
, 2017-18,Whole Year ,7564,218810,28.927815970386
, 2018-19,Whole Year ,4087,68784.2,16.8299975532175
Total - Ginger,,,193363,4208118.7,21.7627917440255
Gram,,,,,
 1.HASSAN, 1998-99,Rabi       ,3937,909,0.230886461772924
, 1999-00,Rabi       ,2014,1182,0.586891757696127
, 2000-01,Rabi       ,965,469,0.486010362694301
, 2001-02,Rabi       ,1585,931,0.587381703470031
, 2002-03,Rabi       ,1898,970,0.511064278187566
, 2003-04,Rabi       ,2558,864,0.337763878029711
, 2004-05,Rabi       ,2864,1096,0.38268156424581
, 2005-06,Rabi       ,1702,758,0.445358401880141
, 2006-07,Kharif     ,603,82,0.135986733001658
,,Rabi       ,3020,1610,0.533112582781457
,,Total,3623,1692,0.467016284846812
, 2007-08,Rabi       ,1726,972,0.563151796060255
, 2008-09,Rabi       ,1918,1567,0.816996871741397
, 2009-10,Kharif     ,1251,537,0.429256594724221
,,Rabi       ,9461,4557,0.481661557974844
,,Total,10712,5094,0.47554144884242
, 2010-11,Rabi       ,2330,1585,0.680257510729614
, 2011-12,Rabi       ,2282,1507,0.660385626643295
, 2012-13,Rabi       ,1288,653,0.506987577639752
, 2013-14,Rabi       ,1883,1095,0.581518852894318
, 2014-15,Rabi       ,1847,1897,1.02707092582566
, 2015-16,Rabi       ,3594,2267,0.630773511407902
, 2016-17,Rabi       ,1293,125,0.0966744006187162
, 2017-18,Rabi       ,1177,893,0.758708581138488
, 2018-19,Rabi       ,1127,685,0.607808340727595
Total - Gram,,,52323,27211,0.520058100644076
Groundnut,,,,,
 1.HASSAN, 1997-98,Kharif     ,3506,4250,1.21220764403879
,,Rabi       ,2722,2488,0.914033798677443
,,Total,6228,6738,1.08188824662813
, 1998-99,Kharif     ,1884,1826,0.969214437367304
,,Rabi       ,2319,2747,1.1845623113411
,,Total,4203,4573,1.08803235783964
, 1999-00,Kharif     ,3208,2533,0.789588528678304
,,Rabi       ,1762,1935,1.09818388195233
,,Total,4970,4468,0.898993963782696
, 2000-01,Kharif     ,1167,1172,1.00428449014567
,,Rabi       ,3108,3413,1.09813384813385
,,Total,4275,4585,1.07251461988304
, 2001-02,Kharif     ,1897,1274,0.671586715867159
, 2002-03,Kharif     ,590,314,0.532203389830509
,,Rabi       ,1776,1569,0.883445945945946
,,Total,2366,1883,0.79585798816568
, 2003-04,Kharif     ,256,103,0.40234375
,,Rabi       ,688,669,0.972383720930232
,,Total,944,772,0.817796610169492
, 2004-05,Kharif     ,1332,941,0.706456456456457
,,Rabi       ,1418,2104,1.48377997179126
,,Total,2750,3045,1.10727272727273
, 2005-06,Kharif     ,921,457,0.496199782844734
,,Rabi       ,1274,2113,1.6585557299843
,,Total,2195,2570,1.17084282460137
, 2006-07,Kharif     ,1246,463,0.371589085072231
,,Rabi       ,424,395,0.931603773584906
,,Total,1670,858,0.51377245508982
, 2007-08,Kharif     ,630,516,0.819047619047619
,,Rabi       ,680,453,0.666176470588235
,,Total,1310,969,0.73969465648855
, 2008-09,Kharif     ,509,293,0.575638506876228
,,Rabi       ,294,372,1.26530612244898
,,Total,803,665,0.828144458281444
, 2009-10,Kharif     ,866,398,0.459584295612009
,,Rabi       ,370,286,0.772972972972973
,,Total,1236,684,0.553398058252427
, 2010-11,Kharif     ,505,323,0.63960396039604
,,Rabi       ,523,663,1.26768642447419
,,Total,1028,986,0.959143968871595
, 2011-12,Kharif     ,583,368,0.631217838765009
,,Rabi       ,210,203,0.966666666666667
,,Total,793,571,0.720050441361917
, 2012-13,Kharif     ,552,310,0.561594202898551
,,Summer     ,104,128,1.23076923076923
,,Total,656,438,0.667682926829268
, 2013-14,Kharif     ,980,828,0.844897959183673
,,Summer     ,47,42,0.893617021276596
,,Total,1027,870,0.847127555988315
, 2014-15,Kharif     ,739,538,0.728010825439783
,,Summer     ,75,64,0.853333333333333
,,Total,814,602,0.73955773955774
, 2015-16,Kharif     ,731,492,0.673050615595075
,,Summer     ,131,93,0.709923664122137
,,Total,862,585,0.678654292343387
, 2016-17,Kharif     ,617,467,0.756888168557536
,,Summer     ,30,30,1
,,Total,647,497,0.768160741885626
, 2017-18,Kharif     ,599,369,0.616026711185309
,,Summer     ,123,143,1.16260162601626
,,Total,722,512,0.709141274238227
, 2018-19,Kharif     ,310,255,0.82258064516129
,,Summer     ,20,17,0.85
,,Total,330,272,0.824242424242424
Total - Groundnut,,,41726,38417,0.920696927575133
Horse-gram,,,,,
 1.HASSAN, 1997-98,Kharif     ,9947,7068,0.710565999798934
,,Rabi       ,25411,18636,0.733383180512377
,,Total,35358,25704,0.726964194807399
, 1998-99,Kharif     ,5608,3213,0.57293152639087
,,Rabi       ,25188,13639,0.54148801016357
,,Total,30796,16852,0.547213923886219
, 1999-00,Kharif     ,2657,1661,0.625141136620248
,,Rabi       ,26713,14541,0.544341706285329
,,Total,29370,16202,0.551651344909772
, 2000-01,Kharif     ,5835,1591,0.272664952870608
,,Rabi       ,22404,9407,0.419880378503839
,,Total,28239,10998,0.389461383193456
, 2001-02,Kharif     ,3890,2380,0.611825192802057
,,Rabi       ,28949,10781,0.372413554872362
,,Total,32839,13161,0.400773470568531
, 2002-03,Kharif     ,6896,1336,0.193735498839907
,,Rabi       ,25827,4809,0.18620048786154
,,Total,32723,6145,0.187788405708523
, 2003-04,Kharif     ,5109,1335,0.261303581914269
,,Rabi       ,12428,2810,0.226102349533312
,,Total,17537,4145,0.236357415749558
, 2004-05,Kharif     ,11789,7101,0.602341165493256
,,Rabi       ,9001,3053,0.339184535051661
,,Total,20790,10154,0.488407888407888
, 2005-06,Kharif     ,1757,816,0.464428002276608
,,Rabi       ,16049,5916,0.368621097887719
,,Total,17806,6732,0.378074806245086
, 2006-07,Kharif     ,3173,1522,0.479672234478412
,,Rabi       ,17310,6759,0.390467937608319
,,Total,20483,8281,0.404286481472441
, 2007-08,Kharif     ,1245,615,0.493975903614458
,,Rabi       ,14182,5780,0.407558877450289
,,Total,15427,6395,0.414532961690543
, 2008-09,Kharif     ,805,379,0.470807453416149
,,Rabi       ,9867,3862,0.391405695753522
,,Total,10672,4241,0.397395052473763
, 2009-10,Kharif     ,1251,537,0.429256594724221
,,Rabi       ,9461,4557,0.481661557974844
,,Total,10712,5094,0.47554144884242
, 2010-11,Kharif     ,3351,2757,0.822739480752014
,,Rabi       ,18160,11956,0.658370044052863
,,Total,21511,14713,0.683975640370043
, 2011-12,Kharif     ,6865,4337,0.631755280407866
,,Rabi       ,10086,4417,0.437933769581598
,,Total,16951,8754,0.516429709161701
, 2012-13,Kharif     ,4079,1259,0.308654081882814
,,Rabi       ,5762,1620,0.28115237764665
,,Total,9841,2879,0.292551569962402
, 2013-14,Kharif     ,2134,892,0.417994376757263
,,Rabi       ,3564,1524,0.427609427609428
,,Total,5698,2416,0.424008424008424
, 2014-15,Kharif     ,1331,756,0.567993989481593
,,Rabi       ,6239,3212,0.514826093925309
,,Total,7570,3968,0.524174372523118
, 2015-16,Kharif     ,1439,563,0.391243919388464
,,Rabi       ,3114,1538,0.493898522800257
,,Total,4553,2101,0.461453986382605
, 2016-17,Kharif     ,101,24,0.237623762376238
,,Rabi       ,1148,26,0.0226480836236934
,,Total,1249,50,0.0400320256204964
, 2017-18,Kharif     ,5882,3207,0.545222713362802
,,Rabi       ,1622,783,0.482737361282367
,,Total,7504,3990,0.531716417910448
, 2018-19,Kharif     ,2995,970,0.323873121869783
,,Rabi       ,1364,446,0.326979472140762
,,Total,4359,1416,0.324845147969718
Total - Horse-gram,,,381988,174391,0.456535283830906
Jowar,,,,,
 1.HASSAN, 1997-98,Kharif     ,2811,3318,1.1803628601921
,,Rabi       ,1433,630,0.43963712491277
,,Total,4244,3948,0.930254476908577
, 1998-99,Kharif     ,2375,3315,1.39578947368421
,,Rabi       ,1558,989,0.634788189987163
,,Total,3933,4304,1.09433002796847
, 1999-00,Kharif     ,2247,2769,1.23230974632844
,,Rabi       ,782,599,0.765984654731458
,,Total,3029,3368,1.11191812479366
, 2000-01,Kharif     ,1481,2342,1.58136394328157
,,Rabi       ,380,353,0.928947368421053
,,Total,1861,2695,1.44814615797958
, 2001-02,Kharif     ,1085,1755,1.61751152073733
,,Rabi       ,1070,663,0.619626168224299
,,Total,2155,2418,1.12204176334107
, 2002-03,Kharif     ,2837,2014,0.709904829044766
,,Rabi       ,5041,3295,0.653640150763737
,,Total,7878,5309,0.673902005585174
, 2003-04,Kharif     ,1770,1064,0.601129943502825
,,Rabi       ,4035,1574,0.390086741016109
,,Total,5805,2638,0.454435831180017
, 2004-05,Kharif     ,3735,4238,1.13467202141901
,,Rabi       ,1525,900,0.590163934426229
,,Total,5260,5138,0.97680608365019
, 2005-06,Kharif     ,2300,3371,1.46565217391304
,,Rabi       ,772,423,0.547927461139896
,,Total,3072,3794,1.23502604166667
, 2006-07,Kharif     ,4167,3058,0.733861291096712
,,Rabi       ,1751,824,0.470588235294118
,,Total,5918,3882,0.655964852990875
, 2007-08,Kharif     ,3046,3385,1.1112934996717
,,Rabi       ,432,269,0.622685185185185
,,Total,3478,3654,1.05060379528465
, 2008-09,Kharif     ,2854,3199,1.1208829712684
,,Rabi       ,521,501,0.961612284069098
,,Total,3375,3700,1.0962962962963
, 2009-10,Kharif     ,2605,3234,1.24145873320537
,,Rabi       ,701,601,0.85734664764622
,,Total,3306,3835,1.16001209921355
, 2010-11,Kharif     ,3380,6730,1.99112426035503
,,Rabi       ,430,510,1.18604651162791
